LAMMPS (2 Aug 2023)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading restart file ...
  restart file = 2 Aug 2023, LAMMPS = 2 Aug 2023
  restoring atom style full from restart
  orthogonal box = (-0.73569318 -0.82717062 -9.2097329) to (24.671166 24.762643 81.01615)
  1 by 1 by 1 MPI processor grid
  pair style chgnet/gpu stores no restart info
  1536 atoms
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     0 = max # of 1-2 neighbors
     0 = max # of 1-3 neighbors
     0 = max # of 1-4 neighbors
     1 = max # of special neighbors
  special bonds CPU = 0.001 seconds
  read_restart CPU = 0.084 seconds
Resetting peratom fix info from restart file:
  fix style: STORE/ATOM, fix ID: msd_COMPUTE_STORE
All restart file peratom fix info was re-assigned
Neighbor list info ...
  update: every = 1 steps, delay = 10 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6.3
  ghost atom cutoff = 6.3
  binsize = 3.15, bins = 9 9 29
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair chgnet/gpu, perpetual
      attributes: full, newton on
      pair build: full/bin
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 20000
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 6.519 | 6.519 | 6.519 Mbytes
   Step          Temp          PotEng         TotEng         Press          Volume        c_msd[4]   
     20000   1512.4261     -5388.1069     -5088.0199      2618.089       58660.97       49.242492    
     20010   1521.4947     -5389.9365     -5088.0502      2461.3828      58661.128      49.35739     
     20020   1515.6484     -5388.8826     -5088.1562      2514.483       58661.523      49.445333    
     20030   1508.7549     -5387.6917     -5088.3331      2722.1752      58662.173      49.523423    
     20040   1491.8568     -5384.5367     -5088.531       2996.8398      58663.361      49.610474    
     20050   1485.5864     -5383.4806     -5088.719       3221.9214      58665.357      49.704693    
     20060   1506.4699     -5387.8015     -5088.8963      3242.7131      58667.996      49.794652    
     20070   1509.5827     -5388.6346     -5089.1118      3229.5091      58671.123      49.885773    
     20080   1491.8707     -5385.3893     -5089.3808      3229.0965      58674.969      49.984609    
     20090   1472.1174     -5381.7506     -5089.6614      3004.7548      58679.939      50.086002    
     20100   1461.7167     -5379.902      -5089.8765      2640.8469      58686.153      50.193871    
     20110   1458.5322     -5379.3962     -5090.0026      2213.9641      58693.133      50.312908    
     20120   1444.4788     -5376.5892     -5089.9839      2068.3608      58700.295      50.441351    
     20130   1452.81       -5378.0632     -5089.8049      2046.559       58707.242      50.576701    
     20140   1464.3568     -5379.9727     -5089.4233      2162.2668      58713.8        50.725814    
     20150   1463.8767     -5379.3062     -5088.8521      2488.6524      58720.133      50.893401    
     20160   1458.1773     -5377.3696     -5088.0464      2829.8467      58726.516      51.070894    
     20170   1486.9303     -5382.0051     -5086.9769      2698.7998      58733.212      51.249119    
     20180   1497.7634     -5382.8525     -5085.6748      2792.805       58740.626      51.425564    
     20190   1483.9787     -5378.6547     -5084.212       3011.5774      58749.243      51.598616    
     20200   1475.7902     -5375.4104     -5082.5925      3029.7974      58759.101      51.761203    
     20210   1481.9268     -5374.8633     -5080.8278      2757.1795      58769.795      51.920639    
     20220   1507.3608     -5378.0764     -5078.9944      2340.1025      58780.881      52.087119    
     20230   1557.8013     -5386.3206     -5077.2305      1868.3524      58791.929      52.260394    
     20240   1570.1946     -5387.3013     -5075.7522      1808.7447      58802.463      52.429613    
     20250   1578.5528     -5387.9077     -5074.7002      1682.1489      58812.279      52.590714    
     20260   1566.9172     -5384.9447     -5074.0459      1643.9155      58821.404      52.741294    
     20270   1548.4068     -5380.9468     -5073.7207      1816.5694      58829.747      52.876016    
     20280   1544.0415     -5380.0225     -5073.6625      2033.3947      58837.211      52.998762    
     20290   1523.7741     -5376.1322     -5073.7936      2346.3435      58843.846      53.117608    
     20300   1505.0651     -5372.688      -5074.0615      2679.0958      58850.084      53.234756    
     20310   1505.4734     -5373.0981     -5074.3907      2783.8313      58856.639      53.362117    
     20320   1494.7539     -5371.3564     -5074.7759      2912.9262      58863.852      53.509242    
     20330   1478.6556     -5368.5601     -5075.1736      3035.9779      58871.89       53.668805    
     20340   1475.8706     -5368.3835     -5075.5497      2869.8937      58880.673      53.827932    
     20350   1473.274      -5368.2056     -5075.8869      2722.4434      58889.836      53.981237    
     20360   1481.48       -5370.1241     -5076.1773      2521.6669      58899.134      54.123811    
     20370   1509.6457     -5376.0315     -5076.4962      2309.0934      58908.573      54.245925    
     20380   1514.0304     -5377.2913     -5076.8859      2412.1459      58918.407      54.374759    
     20390   1520.1791     -5379.0608     -5077.4355      2583.5904      58929.037      54.519593    
     20400   1509.7978     -5377.6908     -5078.1253      2779.2819      58940.81       54.662029    
     20410   1514.0592     -5379.3798     -5078.9687      2791.4833      58954.092      54.799293    
     20420   1500.3968     -5377.6443     -5079.9441      2833.288       58969.05       54.942096    
     20430   1519.799      -5382.6134     -5081.0635      2542.147       58985.608      55.09211     
     20440   1507.6776     -5381.5001     -5082.3553      2588.0708      59003.37       55.2586      
     20450   1489.5595     -5379.3083     -5083.7584      2778.1872      59022.089      55.434048    
     20460   1489.7257     -5380.7926     -5085.2097      2725.9393      59041.551      55.61572     
     20470   1502.9742     -5384.9026     -5086.691       2463.5044      59061.425      55.803772    
     20480   1498.2148     -5385.4292     -5088.1619      2304.2198      59081.29       55.993064    
     20490   1488.5609     -5384.9436     -5089.5918      2117.3681      59101.184      56.182992    
     20500   1481.6767     -5384.8649     -5090.879       2007.1849      59121.47       56.37442     
