LAMMPS (2 Aug 2023)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading restart file ...
  restart file = 2 Aug 2023, LAMMPS = 2 Aug 2023
  restoring atom style full from restart
  orthogonal box = (-0.38706367 -0.34859865 -23.970409) to (20.724042 20.685577 84.981345)
  1 by 1 by 1 MPI processor grid
  pair style chgnet/gpu stores no restart info
  1536 atoms
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     0 = max # of 1-2 neighbors
     0 = max # of 1-3 neighbors
     0 = max # of 1-4 neighbors
     1 = max # of special neighbors
  special bonds CPU = 0.001 seconds
  read_restart CPU = 0.089 seconds
Resetting peratom fix info from restart file:
  fix style: STORE/ATOM, fix ID: msd_COMPUTE_STORE
All restart file peratom fix info was re-assigned
Neighbor list info ...
  update: every = 1 steps, delay = 10 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6.3
  ghost atom cutoff = 6.3
  binsize = 3.15, bins = 7 7 35
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair chgnet/gpu, perpetual
      attributes: full, newton on
      pair build: full/bin
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 20000
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 6.575 | 6.575 | 6.575 Mbytes
   Step          Temp          PotEng         TotEng         Press          Volume        c_msd[4]   
     20000   1521.5156     -5661.2351     -5359.3446     -7767.4172      48380.541      223.43501    
     20010   1539.1864     -5664.8119     -5359.4153     -7909.2375      48380.82       223.68597    
     20020   1530.7985     -5663.3331     -5359.6008     -7978.3709      48381.535      223.94994    
     20030   1522.42       -5661.9727     -5359.9027     -7872.7462      48382.571      224.22608    
     20040   1502.742      -5658.4497     -5360.2842     -7566.923       48384.128      224.5177     
     20050   1477.6204     -5653.886      -5360.7049     -7575.884       48386.606      224.83231    
     20060   1494.1135     -5657.5679     -5361.1144     -8287.271       48390.145      225.17367    
     20070   1491.1929     -5657.4027     -5361.5287     -8566.0931      48394.179      225.55315    
     20080   1468.3814     -5653.2847     -5361.9368     -7973.412       48398.399      225.93111    
     20090   1484.6445     -5656.8922     -5362.3175     -7686.3448      48403.211      226.28219    
     20100   1508.8807     -5662.1038     -5362.7202     -8112.7636      48408.762      226.60323    
     20110   1506.7112     -5662.1719     -5363.2188     -8555.2706      48414.931      226.92206    
     20120   1531.6496     -5667.776      -5363.8748     -8769.7548      48421.555      227.25456    
     20130   1527.1993     -5667.7844     -5364.7662     -8406.0401      48428.708      227.61298    
     20140   1508.4452     -5665.2367     -5365.9396     -7942.9138      48436.695      228.00889    
     20150   1501.2369     -5665.207      -5367.3401     -7610.4376      48445.558      228.43632    
     20160   1484.651      -5663.5272     -5368.9512     -7462.7708      48455.04       228.88257    
     20170   1482.899      -5664.9192     -5370.6908     -7776.1101      48465.003      229.32545    
     20180   1501.8109     -5670.5321     -5372.5513     -8548.3629      48475.502      229.74261    
     20190   1491.6083     -5670.4343     -5374.4779     -8743.4419      48486.442      230.1421     
     20200   1493.991      -5672.8037     -5376.3745     -8749.4628      48497.767      230.55658    
     20210   1466.9827     -5669.1409     -5378.0705     -8386.5378      48509.246      230.97829    
     20220   1446.8709     -5666.5419     -5379.462      -8207.6651      48520.522      231.43436    
     20230   1469.0411     -5672.0625     -5380.5837     -8467.5352      48531.383      231.92385    
     20240   1455.0905     -5670.1527     -5381.4419     -8867.3136      48542.121      232.37935    
     20250   1442.5546     -5668.3015     -5382.078      -9360.2269      48552.989      232.76973    
     20260   1458.9648     -5671.9918     -5382.5123     -10014.2        48563.709      233.1362     
     20270   1443.1434     -5669.1251     -5382.7848     -10073.507      48573.827      233.48266    
     20280   1430.8001     -5666.8224     -5382.9312     -9663.1933      48583.277      233.79947    
     20290   1418.2472     -5664.3087     -5382.9081     -9202.69        48592.125      234.12103    
     20300   1422.8066     -5665.0126     -5382.7074     -8872.5124      48600.301      234.43759    
     20310   1451.1701     -5670.2992     -5382.3663     -8710.1064      48607.916      234.74852    
     20320   1452.6033     -5670.1915     -5381.9742     -8117.2977      48615.056      235.08602    
     20330   1442.8386     -5667.8163     -5381.5365     -7890.8105      48622.075      235.43939    
     20340   1444.9824     -5667.7357     -5381.0305     -8185.7977      48629.457      235.79053    
     20350   1441.639      -5666.5133     -5380.4715     -8321.3525      48637.644      236.14221    
     20360   1460.9239     -5669.7074     -5379.8392     -8829.8487      48646.804      236.51955    
     20370   1476.4238     -5672.1273     -5379.1837     -9269.6792      48656.351      236.92772    
     20380   1452.8816     -5666.8553     -5378.5828     -8946.8045      48665.7        237.34812    
