0.8372413837021495, 856.3578630492243
0.848588730980558, 863.0445325370675
0.8614446851225699, 870.3867578570523
0.8724640743871515, 876.0463898745406
0.8831555056379061, 881.0723179209588
0.8932566124637726, 885.0056529138078
0.9044071849338848, 889.922321654869
0.9113476397400677, 893.1074602395133
0.9202147612003382, 896.0845464769991
0.9312341504649198, 899.7556591369915
0.9422535397295013, 903.426771796984
0.9534259760672024, 906.7919584019769
0.9637183917344676, 910.9984416582182
0.9739342838651734, 914.8572816701421
0.98403539069104, 918.1112224369535
0.9941364975169062, 921.2817288251288
