LAMMPS (2 Aug 2023)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading restart file ...
  restart file = 2 Aug 2023, LAMMPS = 2 Aug 2023
  restoring atom style full from restart
  orthogonal box = (-0.38706367 -0.34859865 -23.970409) to (20.724042 20.685577 84.981345)
  1 by 1 by 1 MPI processor grid
  pair style chgnet/gpu stores no restart info
  1536 atoms
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     0 = max # of 1-2 neighbors
     0 = max # of 1-3 neighbors
     0 = max # of 1-4 neighbors
     1 = max # of special neighbors
  special bonds CPU = 0.001 seconds
  read_restart CPU = 0.085 seconds
Resetting peratom fix info from restart file:
  fix style: STORE/ATOM, fix ID: msd_COMPUTE_STORE
All restart file peratom fix info was re-assigned
Neighbor list info ...
  update: every = 1 steps, delay = 10 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6.3
  ghost atom cutoff = 6.3
  binsize = 3.15, bins = 7 7 35
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair chgnet/gpu, perpetual
      attributes: full, newton on
      pair build: full/bin
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 20000
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 6.575 | 6.575 | 6.575 Mbytes
   Step          Temp          PotEng         TotEng         Press          Volume        c_msd[4]   
     20000   1521.5156     -5661.2351     -5359.3446     -7767.4199      48380.541      223.43501    
     20010   1539.1875     -5664.8119     -5359.415      -7909.2262      48380.82       223.68597    
     20020   1530.8063     -5663.3328     -5359.5989     -7978.3395      48381.535      223.94995    
     20030   1522.4447     -5661.9723     -5359.8975     -7872.5631      48382.571      224.22609    
     20040   1502.7973     -5658.4479     -5360.2714     -7566.6062      48384.128      224.51771    
     20050   1477.7232     -5653.8831     -5360.6816     -7575.2882      48386.607      224.83234    
     20060   1494.288      -5657.5616     -5361.0735     -8286.3075      48390.146      225.17374    
     20070   1491.4566     -5657.3903     -5361.4639     -8564.375       48394.182      225.55329    
     20080   1468.7675     -5653.2656     -5361.8411     -7970.7793      48398.405      225.93135    
     20090   1485.1978     -5656.8655     -5362.181      -7682.7401      48403.222      226.2826     
     20100   1509.6313     -5662.0638     -5362.5314     -8107.8863      48408.781      226.60389    
     20110   1507.7182     -5662.1151     -5362.9622     -8549.0808      48414.962      226.92308    
     20120   1533.0023     -5667.7068     -5363.5372     -8761.8559      48421.601      227.25605    
     20130   1528.8903     -5667.6812     -5364.3274     -8394.5877      48428.776      227.61513    
     20140   1510.5721     -5665.1052     -5365.3861     -7928.3869      48436.794      228.01191    
     20150   1503.796      -5665.0378     -5366.6632     -7590.6944      48445.699      228.44046    
     20160   1487.5669     -5663.306      -5368.1514     -7439.1118      48455.237      228.88816    
     20170   1486.2435     -5664.6782     -5369.7862     -7751.5825      48465.275      229.33307    
