LAMMPS (2 Aug 2023)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading restart file ...
  restart file = 2 Aug 2023, LAMMPS = 2 Aug 2023
  restoring atom style full from restart
  orthogonal box = (-0.96561355 -0.92810536 -8.6502923) to (22.50209 22.464582 73.259722)
  1 by 1 by 1 MPI processor grid
  pair style chgnet/gpu stores no restart info
  1536 atoms
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     0 = max # of 1-2 neighbors
     0 = max # of 1-3 neighbors
     0 = max # of 1-4 neighbors
     1 = max # of special neighbors
  special bonds CPU = 0.000 seconds
  read_restart CPU = 0.043 seconds
Resetting peratom fix info from restart file:
  fix style: STORE/ATOM, fix ID: msd_COMPUTE_STORE
All restart file peratom fix info was re-assigned
Neighbor list info ...
  update: every = 1 steps, delay = 10 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6.3
  ghost atom cutoff = 6.3
  binsize = 3.15, bins = 8 8 27
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair chgnet/gpu, perpetual
      attributes: full, newton on
      pair build: full/bin
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 20000
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 6.552 | 6.552 | 6.552 Mbytes
   Step          Temp          PotEng         TotEng         Press          Volume        c_msd[4]   
     20000   1489.388      -5641.9175     -5346.4016      4439.9455      44966.358      56.411627    
     20010   1487.2099     -5641.4344     -5346.3507      4458.9454      44966.468      56.609392    
     20020   1520.5841     -5647.9966     -5346.2909      4149.5498      44966.634      56.793892    
     20030   1505.4347     -5644.9534     -5346.2536      4181.0804      44966.667      56.997404    
     20040   1496.5119     -5643.2168     -5346.2874      4211.0604      44966.564      57.20074     
     20050   1480.4236     -5640.0374     -5346.3001      4266.3222      44966.336      57.386372    
     20060   1484.4208     -5640.8148     -5346.2845      4172.357       44965.681      57.563096    
     20070   1477.8405     -5639.4324     -5346.2077      4130.577       44964.331      57.74102     
     20080   1494.4179     -5642.6125     -5346.0986      3925.3287      44962.568      57.926764    
     20090   1490.9342     -5641.775      -5345.9523      3933.8096      44960.567      58.126319    
     20100   1520.8905     -5647.5894     -5345.8229      3793.7606      44958.296      58.314853    
     20110   1525.5569     -5648.451      -5345.7587      4385.6906      44955.668      58.48102     
     20120   1508.0807     -5645.0332     -5345.8084      5456.0004      44953.216      58.647492    
     20130   1505.3952     -5644.6458     -5345.9538      5868.1819      44951.619      58.838758    
     20140   1497.7567     -5643.3622     -5346.1858      5884.533       44951.201      59.045758    
     20150   1492.6113     -5642.6708     -5346.5153      5680.0757      44952.295      59.256647    
     20160   1487.4893     -5642.0812     -5346.942       5384.7312      44954.882      59.453946    
     20170   1470.3725     -5639.1819     -5347.4389      5411.7012      44958.248      59.635838    
     20180   1478.0622     -5641.2755     -5348.0068      5203.639       44962.029      59.830135    
     20190   1492.6482     -5644.8179     -5348.6551      4893.9146      44966.074      60.046266    
     20200   1484.5501     -5643.9994     -5349.4434      4771.1901      44969.896      60.257398    
     20210   1471.6948     -5642.3511     -5350.3457      4833.6853      44973.078      60.444986    
     20220   1473.7115     -5643.724      -5351.3185      4627.7504      44975.383      60.606124    
     20230   1505.6662     -5651.1467     -5352.401       4128.6287      44976.693      60.746031    
     20240   1508.8958     -5653.0543     -5353.6678      4089.8769      44977.204      60.887931    
     20250   1499.7553     -5652.6852     -5355.1123      4495.3266      44977.126      61.050348    
     20260   1452.2786     -5644.752      -5356.5991      5230.131       44976.721      61.233228    
     20270   1433.8261     -5642.4888     -5357.9971      5313.5745      44976.62       61.427779    
     20280   1442.1326     -5645.3533     -5359.2135      4894.6353      44977.273      61.639283    
     20290   1440.8827     -5646.1501     -5360.2584      4427.3425      44978.474      61.838839    
     20300   1422.1022     -5643.2988     -5361.1334      4351.7101      44979.91       62.030824    
     20310   1448.5496     -5649.2289     -5361.8159      4252.8917      44981.374      62.231548    
