LAMMPS data file via write_data, version 2 Aug 2023, timestep = 80000, units = metal

1536 atoms
3 atom types

-0.413224316219285 25.343836561117612 xlo xhi
-0.3360020045701422 25.266614249468383 ylo yhi
-1.4640523719166865 76.25588910661223 zlo zhi

Masses

1 35.44999999088069
2 39.09829998994218
3 6.939999998214724

Atoms # full

6 0 1 -1 2.641183281238247 0.4149180516473773 1.369832398414073 0 0 0
386 0 3 1 5.037538901412904 0.4049808114826777 1.2027648263187514 0 0 0
392 0 1 -1 5.692229425106711 0.5730818094618453 -1.2025255893558193 0 0 0
390 0 1 -1 9.186172224023421 0.7926889228197462 1.4602531598992883 0 0 0
2 0 2 1 25.208229638887815 0.5356273083534087 1.309048618205424 -1 0 0
99 0 2 1 2.877794823775445 3.550925104871768 1.747492336506859 0 0 0
487 0 1 -1 5.864666389571132 2.90552570738142 1.612772753348426 0 0 0
483 0 2 1 9.226513684789982 4.183602932705781 0.9686929891266964 0 0 0
865 0 2 1 12.28117587605216 3.4616608419731048 -1.4235435690365479 0 0 0
869 0 1 -1 15.360702767282534 3.4217129131645887 -1.1556412358538828 0 0 0
867 0 2 1 16.15983197241377 3.840090352378817 1.5286422094280647 0 0 0
1253 0 1 -1 21.992919630564224 3.4640091727536464 -1.4221936381452451 0 0 0
1255 0 1 -1 19.091820825878035 3.37418908364291 1.1702123027746554 0 0 0
1251 0 2 1 22.28248598466914 3.805455284455034 1.6262743834813218 0 0 0
103 0 1 -1 25.289677086494834 3.7734528717518723 1.5167222510581029 -1 0 0
104 0 1 -1 -0.31891464562963856 7.350180557824647 -1.3251245027405174 0 0 0
98 0 2 1 0.035820885250139045 6.980450695179962 1.4504451737799848 0 0 0
482 0 3 1 6.968954920481745 7.929478330052479 0.7484661341680168 0 0 0
486 0 1 -1 9.217637949856499 7.301138016999508 0.9699434829749509 0 0 0
866 0 2 1 12.645161166846853 7.073864516565864 1.6689911676071807 0 0 0
870 0 1 -1 15.978482766848483 6.755279081126227 1.5171854269894443 0 0 0
1250 0 2 1 19.301954605775755 6.816569534048821 1.548704472491262 0 0 0
1256 0 1 -1 19.252600294716288 7.2003383636605385 -1.3723867579153641 0 0 0
199 0 1 -1 -0.35630073552129726 10.115404155505509 1.5628455315994727 0 0 0
195 0 2 1 2.8917244055751063 9.921442770558322 1.2347598633630499 0 0 0
583 0 1 -1 6.173258746161245 10.078591891326578 1.539848903971465 0 0 0
579 0 2 1 9.817511050577412 10.234102481968264 0.9457286738220012 0 0 0
967 0 1 -1 12.803757096764043 10.399762069633853 1.3655152867890124 0 0 0
1347 0 2 1 21.993247111496434 10.21414913692305 1.5774126451336081 0 0 0
194 0 2 1 -0.0552720181433059 13.223148007893533 1.4415616853238382 0 0 0
198 0 1 -1 3.132991534040412 13.319817338247221 1.335097533838971 0 0 0
584 0 1 -1 6.196423252048235 13.325750441930039 -1.3741009409544707 0 0 0
578 0 2 1 6.430151884626676 13.497446524792853 1.4837054849201783 0 0 0
582 0 1 -1 9.64265069221624 13.388290830833219 1.1855078648705728 0 0 0
1350 0 1 -1 22.466913719425 13.665825202978679 1.3896706293131702 0 0 0
293 0 1 -1 2.993897001384996 17.089794661686206 -0.8489105811857418 0 0 0
673 0 2 1 5.648613197535021 16.178935068169594 -1.3854050807439402 0 0 0
677 0 1 -1 8.751780492985002 16.420220114117036 -1.2739137916797056 0 0 0
674 0 3 1 6.9845298644345695 18.403843967184613 1.0058039367610179 0 0 0
1063 0 1 -1 12.489334439383383 16.743975872715758 1.3809051516108486 0 0 0
1059 0 2 1 15.684821430990834 16.672484520601067 1.739375617318725 0 0 0
1061 0 1 -1 15.675893955968355 16.328381452997064 -1.428232521922598 0 0 0
1441 0 2 1 18.647632711237428 16.33810662884717 -1.1788559636738858 0 0 0
1445 0 1 -1 22.01040018001467 16.235139158658264 -1.2028348242070308 0 0 0
295 0 1 -1 25.033602767435628 16.363646059135128 1.4976136186220534 -1 0 0
1443 0 3 1 22.910101418955456 15.858670204237105 0.841617223318031 0 0 0
5 0 1 -1 2.5104391391015186 21.585438245142903 -1.2192702438775063 0 -1 0
292 0 3 1 2.8582658546554005 19.308810896237993 -0.2710943050668193 0 0 0
680 0 1 -1 5.818231834014269 19.53058500929985 -0.725060728873136 0 0 0
678 0 1 -1 9.328080660862343 19.31449417091317 1.4618688601882743 0 0 0
1062 0 1 -1 15.896517518703124 19.98348540376498 1.2699456065358397 0 0 0
1442 0 2 1 18.968208763861096 19.942236131292383 1.3501265149081902 0 0 0
1446 0 1 -1 22.071157280814745 19.985157142734998 1.597296737168826 0 0 0
3 0 2 1 2.1618250231884515 22.86656064191466 1.511032522712925 0 -1 0
385 0 2 1 5.816927670313449 22.7831377874964 -1.155915494623656 0 -1 0
391 0 1 -1 6.322060702998299 24.17109100674977 1.678972460420776 0 -1 0
387 0 2 1 9.002553774879232 22.677477103660443 1.691919683278325 0 -1 0
389 0 1 -1 9.398138194962092 22.316274119930718 -1.253685385260047 0 -1 0
769 0 2 1 12.32552777945606 22.70609125161443 -1.1925932431296031 0 -1 0
1159 0 1 -1 18.498713063701288 23.230521255975248 1.3277757388579534 0 -1 0
1155 0 2 1 21.4767308335166 23.28441889451858 1.4226676135135161 0 -1 0
7 0 1 -1 24.681551639514137 22.739305494655746 1.3741503014755563 -1 -1 0
12 0 2 1 2.88314502930199 0.4996893061505153 4.988423799288591 0 0 0
400 0 1 -1 5.809867169575832 0.5039460272766605 4.620689031526131 0 0 0
396 0 3 1 7.3218167568993415 1.4057196823330618 2.8285468458716734 0 0 0
770 0 2 1 12.156715592767078 0.7440174156994162 2.445011004828913 0 0 0
774 0 1 -1 15.627224497554256 0.7561298937065954 1.8526967036784234 0 0 0
1154 0 2 1 18.58776020422495 0.7124389496128571 2.306877627617879 0 0 0
1164 0 2 1 22.08575809628126 0.7463263619076368 4.703906532921709 0 0 0
1168 0 1 -1 19.018383918274615 -0.20182982260450888 4.981602659659604 0 0 0
1158 0 1 -1 22.14696002624745 0.7152581498677819 1.7750533258859567 0 0 0
16 0 1 -1 25.192885181728588 0.23295862350458396 4.57195122622745 -1 0 0
105 0 2 1 -0.3829233615977934 3.5708874301293942 4.447394144834708 0 0 0
109 0 1 -1 2.700962649185335 3.7510433208120704 4.866383867444033 0 0 0
489 0 2 1 5.745542606736557 3.817321510703187 4.939287543037069 0 0 0
493 0 1 -1 8.794232735423105 3.8461067380647247 3.9637542010405706 0 0 0
871 0 1 -1 11.89068832165387 3.896220538341833 1.8941947201916234 0 0 0
877 0 1 -1 16.613951876249363 3.717182413907058 4.809169979420284 0 0 0
1261 0 1 -1 21.63598306892571 3.800378259749194 4.793711606394481 0 0 0
102 0 1 -1 3.0283711322071016 6.77846444746938 1.7862474182215782 0 0 0
108 0 3 1 3.60717000719941 7.408706688625135 3.887770251495952 0 0 0
496 0 1 -1 5.795866901846062 7.239006871867268 4.991066070406487 0 0 0
492 0 2 1 9.147368931725692 6.918365022871013 4.530836365695084 0 0 0
880 0 1 -1 12.505373081448143 7.346068466310822 4.650966410272555 0 0 0
876 0 2 1 16.072469462860017 7.252580975144642 4.945193439832353 0 0 0
1264 0 1 -1 19.269677133699396 7.034302765730748 4.660092886385519 0 0 0
1254 0 1 -1 22.840100607330097 7.1907579265901305 1.9114354644905922 0 0 0
1260 0 2 1 22.827460989905315 7.10751672970342 5.002777877915778 0 0 0
201 0 2 1 -0.26127999880315533 9.54526581613646 4.680963223408651 0 0 0
205 0 1 -1 2.7006052629985167 9.760492631976462 4.414233639223799 0 0 0
585 0 2 1 5.831852976109319 10.257710318980111 4.925792298836766 0 0 0
589 0 1 -1 9.350560187918843 10.009136180670534 4.672233493223761 0 0 0
963 0 2 1 15.732255982181645 10.279095837591223 2.001518476997933 0 0 0
973 0 1 -1 15.84629810832 10.40099238560004 4.9763601317858095 0 0 0
1351 0 1 -1 18.915506937145828 10.318716941461526 1.911046581535151 0 0 0
1353 0 2 1 19.04418396203224 10.194036402493142 5.010921221461669 0 0 0
1357 0 1 -1 22.47973118280353 9.91054675442823 4.570365962675082 0 0 0
204 0 2 1 2.577837894956174 13.49716143939328 4.577700103312758 0 0 0
208 0 1 -1 -0.3995103187266501 13.764279631343525 4.928648713240571 0 0 0
592 0 1 -1 5.9346800534902675 14.142336138572604 4.602792025633979 0 0 0
588 0 2 1 9.16080888427683 13.769462110564039 4.694505401398205 0 0 0
976 0 1 -1 12.624559702291918 13.902102733627451 4.877200779441059 0 0 0
962 0 2 1 12.498678037556356 13.710628548855452 1.87676573965294 0 0 0
966 0 1 -1 15.703795065953315 13.787699009148652 2.1105446008195563 0 0 0
1346 0 3 1 17.954555604984495 14.59323339347272 2.7412988211237987 0 0 0
1360 0 1 -1 18.922901353680203 13.65235098511738 4.656209597462996 0 0 0
1356 0 2 1 22.20603680422556 13.543406705759692 4.9260714300287285 0 0 0
291 0 2 1 3.244451471895719 16.32815003978036 2.2959586196449893 0 0 0
679 0 1 -1 6.19571068269577 16.513585850275312 1.8390337761609863 0 0 0
675 0 2 1 9.518968902026334 16.123009427819674 1.7890972123382616 0 0 0
1447 0 1 -1 18.774191565343987 16.66442541039119 1.9093288139572677 0 0 0
1069 0 1 -1 16.453211129726075 16.41652287369682 4.859455730457209 0 0 0
1453 0 1 -1 22.186585988436637 16.819521427850162 4.181568388751778 0 0 0
297 0 3 1 24.435031679703673 16.578398382719215 3.5681550304192022 -1 0 0
294 0 1 -1 2.550473350576377 19.45130947146926 2.0843973570667833 0 0 0
684 0 2 1 9.2487208191783 19.493538832969747 4.927744664172654 0 0 0
1058 0 2 1 12.621586730519208 19.664106635252374 2.0218420358662463 0 0 0
1068 0 2 1 15.822314457890212 19.790061557076235 4.63657353547764 0 0 0
1456 0 1 -1 18.776517467338667 20.369571733511286 4.878421959492047 0 0 0
1452 0 2 1 21.79186152441172 19.860992323952907 4.5665193004633435 0 0 0
290 0 2 1 25.189921745534058 19.67034758613042 1.8487171902589359 -1 0 0
304 0 1 -1 25.054370555532905 19.824985140510925 4.804949616994472 -1 0 0
13 0 1 -1 2.93336773909332 22.73764621775276 4.607942239474038 0 -1 0
393 0 2 1 6.006906353817086 22.940011329090026 4.496183984123142 0 -1 0
775 0 1 -1 12.137411213642752 23.206755032118814 1.8344216179175947 0 -1 0
397 0 1 -1 9.34443099606844 22.72447673774205 4.587231605612748 0 -1 0
771 0 2 1 15.39870418661541 23.04299683271457 1.7780395266505744 0 -1 0
1165 0 1 -1 21.67453042160086 22.911092007970673 4.828886472882059 0 -1 0
9 0 2 1 25.04843508817593 22.768158611268156 4.525719564718986 -1 -1 0
14 0 1 -1 2.6661963240699045 -0.18495581456351387 8.147501473979334 0 0 0
394 0 2 1 5.763210471417626 0.07411450447650975 7.731474580183127 0 0 0
784 0 1 -1 12.6569301715573 0.561930362653048 5.325304518472716 0 0 0
782 0 1 -1 15.573989736211539 0.8330637010163633 8.201341732159491 0 0 0
778 0 3 1 13.158408780289788 0.11404367609432459 7.523124157303602 0 0 0
780 0 2 1 16.07512824190595 0.4407709663116255 5.055603298432799 0 0 0
1166 0 1 -1 22.050401389524982 0.7283307792308593 8.016863452117747 0 0 0
1162 0 2 1 18.916949463112488 1.1268505868354133 8.100234030199788 0 0 0
10 0 2 1 25.304478559514855 0.33296083241817975 7.800102721349123 -1 0 0
111 0 1 -1 0.283558152087957 3.9580354869708234 7.629944355578658 0 0 0
106 0 3 1 1.6260333879865767 5.528361948864466 6.540264033475584 0 0 0
495 0 1 -1 6.539337779008417 3.5917814722747656 7.969193048319815 0 0 0
873 0 2 1 11.777225315334048 3.5887577372016737 5.487843293441258 0 0 0
879 0 1 -1 13.169492277028981 4.299754633805293 8.061862276337115 0 0 0
1257 0 3 1 18.7593142214793 4.709919912597064 5.167961722050371 0 0 0
1263 0 1 -1 19.057157142792033 4.332134935157734 8.050799775534365 0 0 0
