LAMMPS (2 Aug 2023)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (81.52 19.68 39.36)
  4 by 1 by 2 MPI processor grid
  reading atoms ...
  4096 atoms
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     0 = max # of 1-2 neighbors
     0 = max # of 1-3 neighbors
     0 = max # of 1-4 neighbors
     1 = max # of special neighbors
  special bonds CPU = 0.004 seconds
  read_data CPU = 0.064 seconds
2048 atoms in group gSolid
2048 atoms in group gLiquid
Neighbor list info ...
  update: every = 1 steps, delay = 10 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6.22
  ghost atom cutoff = 6.22
  binsize = 3.11, bins = 27 7 13
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair quip, perpetual
      attributes: full, newton on
      pair build: full/bin
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 6.499 | 6.504 | 6.509 Mbytes
   Step          Temp          PotEng         TotEng         Press          Volume        c_msd[4]   
         0   300           -38423.383     -38264.587      154739.55      63145.783      0            
        10   214.38972     -38444.193     -38330.712      143436.06      63680.188      0.0057359915 
        20   202.47991     -38574.334     -38467.157      116028.17      64974.332      0.038678371  
        30   290.10691     -38716.428     -38562.868      90560.173      66169.533      0.095117999  
        40   286.83299     -38775.637     -38623.81       71595.309      67195.625      0.16542122   
        50   266.59306     -38807.316     -38666.203      53837.297      68166.502      0.24957829   
        60   292.80788     -38845.995     -38691.006      37863.054      69003.587      0.33593724   
        70   302.69877     -38863.848     -38703.624      25892.78       69673.197      0.41636508   
        80   288.18062     -38862.421     -38709.881      17011.431      70200.801      0.48873499   
        90   290.52393     -38866.569     -38712.789      9856.7657      70614.865      0.55197776   
       100   294.11924     -38869.611     -38713.928      4656.6946      70931.775      0.60548265   
       110   284.41218     -38864.807     -38714.262      1343.5301      71164.279      0.64942019   
       120   293.49749     -38869.539     -38714.185     -775.45424      71325.73       0.68436162   
       130   317.07358     -38881.795     -38713.961     -1656.8275      71428.86       0.71194435   
       140   316.50094     -38881.399     -38713.868     -909.69458      71488.48       0.73486937   
       150   297.44604     -38871.357     -38713.912      848.63445      71524.463      0.75610266   
       160   286.81847     -38865.756     -38713.937      2546.4321      71557.07       0.77871837   
       170   278.64231     -38861.364     -38713.873      4038.6663      71600.769      0.80537781   
       180   260.97583     -38851.865     -38713.725      5211.7945      71664.603      0.83751137   
       190   239.55359     -38840.303     -38713.502      5771.6176      71752.929      0.87518324   
       200   227.06214     -38833.385     -38713.196      5360.6727      71864.285      0.91758976   
       210   223.22986     -38830.927     -38712.767      4172.3814      71990.244      0.96341459   
       220   227.59351     -38832.663     -38712.193      2924.6435      72118.613      1.0106222    
       230   240.1346      -38838.584     -38711.476      1978.2262      72239.313      1.0572934    
       240   242.90178     -38839.226     -38710.653      1762.7738      72347.162      1.1023436    
       250   240.55954     -38837.107     -38709.774      2225.5444      72443.886      1.1445097    
       260   246.53411     -38839.278     -38708.782      2583.6091      72535.556      1.182419     
       270   257.69464     -38844.069     -38707.666      2801.2472      72626.532      1.2157412    
       280   271.46394     -38850.18      -38706.489      3042.0111      72719.249      1.2461009    
       290   291.1979      -38859.446     -38705.309      3084.6087      72815.401      1.2758954    
       300   312.86793     -38869.82      -38704.213      2937.7499      72914.901      1.3060332    
       310   321.62806     -38873.589     -38703.345      2441.5203      73016.038      1.3361673    
       320   324.60495     -38874.561     -38702.741      1374.2949      73114.431      1.3649844    
       330   322.80343     -38873.191     -38702.325      264.48159      73202.479      1.3900786    
       340   315.90768     -38869.268     -38702.051     -545.63676      73273.772      1.4083765    
       350   313.67251     -38867.936     -38701.903     -1322.1395      73325.151      1.4176942    
       360   319.19382     -38870.883     -38701.927     -1741.0154      73354.772      1.4180254    
       370   323.98492     -38873.703     -38702.211     -1635.6095      73363.914      1.4120266    
       380   317.73444     -38870.961     -38702.778     -1443.6261      73357.303      1.4034227    
       390   297.50123     -38860.967     -38703.494     -1098.3081      73339.737      1.3944075    
       400   276.5972      -38850.522     -38704.114     -455.8994       73316.383      1.3854399    
       410   268.40901     -38846.546     -38704.471      150.03507      73293.494      1.3766415    
       420   273.74385     -38849.426     -38704.528      693.90564      73276.073      1.3684905    
       430   286.79571     -38856.149     -38704.342      1543.8267      73268.035      1.3618362    
       440   294.80965     -38860.077     -38704.028      2892.4379      73275.292      1.3582911    
       450   293.56882     -38859.096     -38703.704      4121.8805      73306.456      1.3606508    
       460   289.39529     -38856.584     -38703.402      4452.7003      73367.629      1.3722666    
       470   283.29434     -38853.021     -38703.068      3770.784       73456.688      1.3956459    
       480   271.73393     -38846.464     -38702.629      2623.2372      73563.626      1.431354     
       490   262.07864     -38840.759     -38702.035      1396.1159      73675.866      1.4783955    
       500   264.51726     -38841.294     -38701.28       213.53924      73781.837      1.5352868    
       510   268.81415     -38842.713     -38700.424     -573.68556      73872.29       1.5999537    
       520   265.25098     -38839.94      -38699.537     -664.2262       73942.973      1.6690308    
       530   261.68176     -38837.115     -38698.602     -358.07221      73995.975      1.7384992    
       540   255.40404     -38832.77      -38697.58       198.87762      74036.754      1.8054474    
       550   239.36644     -38823.186     -38696.485      964.99832      74072.257      1.8696271    
       560   226.66285     -38815.274     -38695.297      1484.7136      74109.642      1.9328605    
       570   227.53029     -38814.397     -38693.96       1579.1859      74152.83       1.9966388    
       580   233.37256     -38816.008     -38692.48       1562.9564      74201.71       2.0608389    
       590   241.96599     -38819.003     -38690.926      1726.427       74255.265      2.1244838    
       600   250.65535     -38822.024     -38689.347      2031.3766      74314.044      2.1874357    
       610   245.78097     -38817.895     -38687.799      2344.6939      74379.742      2.2505032    
       620   233.74379     -38809.999     -38686.274      2092.6129      74453.386      2.3135225    
       630   230.59167     -38806.698     -38684.641      1171.5005      74531.199      2.3730843    
       640   232.82569     -38806.072     -38682.833      187.47331      74604.773      2.4232842    
       650   233.58979     -38804.579     -38680.935     -420.07302      74666.662      2.4591097    
       660   238.131       -38805.073     -38679.025     -870.01992      74713.634      2.4788164    
       670   250.62378     -38809.782     -38677.122     -1609.8908      74744.093      2.4827218    
       680   262.83293     -38814.41      -38675.287     -2570.9799      74754.415      2.4706715    
       690   264.27551     -38813.518     -38673.632     -3396.8489      74739.744      2.4416143    
       700   261.16659     -38810.415     -38672.175     -3765.4663      74697.252      2.3951614    
       710   265.25953     -38811.189     -38670.782     -3645.3459      74628.465      2.3338416    
       720   275.04954     -38814.908     -38669.319     -2873.6599      74539.3        2.2633504    
       730   281.21109     -38816.592     -38667.742     -1495.6616      74440.449      2.1912831    
       740   281.03811     -38814.816     -38666.057      226.26798      74346.028      2.1254859    
       750   276.25049     -38810.522     -38664.297      1834.6366      74270.282      2.0733579    
       760   271.93734     -38806.479     -38662.537      2973.1565      74223.851      2.0406953    
       770   275.83615     -38806.842     -38660.836      3191.662       74211.166      2.0290347    
       780   286.08838     -38810.612     -38659.179      2491.1173      74228.302      2.0334083    
       790   292.78725     -38812.56      -38657.582      1307.0298      74264.368      2.0436099    
       800   298.95537     -38814.387     -38656.144     -49.081336      74305.976      2.048452     
       810   304.15542     -38815.967     -38654.972     -1336.428       74340.354      2.039333     
       820   296.58687     -38811.09      -38654.1       -2331.4679      74357.317      2.0123454    
       830   286.25706     -38804.94      -38653.418     -3042.67        74350.77       1.9682855    
       840   288.65221     -38805.525     -38652.735     -3671.7075      74318.015      1.910782     
       850   299.70156     -38810.581     -38651.942     -4051.892       74258.069      1.8448573    
       860   307.01818     -38813.552     -38651.041     -3769.516       74172.873      1.7766385    
       870   310.73642     -38814.567     -38650.088     -2820.1715      74069.86       1.712122     
       880   320.63991     -38818.878     -38649.157     -1690.8535      73960.598      1.6558838    
       890   331.08582     -38823.639     -38648.389     -614.42115      73856.182      1.6115126    
       900   334.17112     -38824.859     -38647.975      361.96365      73765.13       1.5817165    
       910   333.6519      -38824.624     -38648.015      1088.8717      73693.316      1.5674071    
       920   331.29        -38823.845     -38648.486      1375.0924      73643.302      1.5670282    
       930   325.30661     -38821.479     -38649.287      1181.6767      73613.568      1.5765403    
       940   321.27737     -38820.342     -38650.283      471.49027      73598.794      1.5899473    
       950   331.73991     -38827.078     -38651.481     -732.84978      73590.092      1.5999599    
       960   344.08577     -38835.245     -38653.114     -1834.9194      73576.318      1.5992793    
       970   345.19187     -38838.122     -38655.405     -2383.0832      73549.04       1.5823418    
       980   345.97975     -38841.481     -38658.347     -2822.5514      73505.226      1.5473578    
       990   348.01478     -38845.954     -38661.743     -3146.2776      73443.825      1.4971485    
      1000   341.24169     -38845.841     -38665.215     -2925.5359      73365.636      1.4380658    
      1010   326.09603     -38840.926     -38668.317     -1973.4179      73276.4        1.3777221    
      1020   312.39647     -38836.125     -38670.767     -701.69852      73186.871      1.3231531    
      1030   311.17442     -38837.355     -38672.644      387.8681       73108.284      1.2795293    
      1040   320.1381      -38843.74      -38674.285      1217.2649      73048.057      1.249312     
      1050   325.18476     -38848.094     -38675.967      2077.8146      73009.887      1.2326279    
      1060   318.48298     -38846.315     -38677.735      2950.6508      72996.772      1.2288723    
      1070   307.76641     -38842.43      -38679.523      3464.2283      73011.123      1.2374094    
      1080   297.40505     -38838.691     -38681.269      3175.9695      73051.892      1.2572668    
      1090   288.90142     -38835.799     -38682.877      2036.3464      73111.925      1.2860728    
      1100   284.26595     -38834.706     -38684.239      309.39081      73178.214      1.3199477    
      1110   278.93641     -38832.899     -38685.253     -1285.0179      73235.497      1.3539119    
      1120   278.20931     -38833.163     -38685.901     -2751.1067      73271.593      1.3822429    
      1130   280.97547     -38834.996     -38686.27      -3769.8398      73277.811      1.3989075    
      1140   285.1126      -38837.45      -38686.534     -4059.4201      73250.726      1.3989371    
