LAMMPS (2 Aug 2023)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading restart file ...
  restart file = 2 Aug 2023, LAMMPS = 2 Aug 2023
  restoring atom style full from restart
  orthogonal box = (-0.33623157 -0.341427 -13.879934) to (25.471202 25.476397 89.284846)
  1 by 1 by 1 MPI processor grid
  pair style chgnet/gpu stores no restart info
  1536 atoms
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     0 = max # of 1-2 neighbors
     0 = max # of 1-3 neighbors
     0 = max # of 1-4 neighbors
     1 = max # of special neighbors
  special bonds CPU = 0.002 seconds
  read_restart CPU = 0.015 seconds
Resetting peratom fix info from restart file:
  fix style: STORE/ATOM, fix ID: msd_COMPUTE_STORE
All restart file peratom fix info was re-assigned
Neighbor list info ...
  update: every = 1 steps, delay = 10 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6.3
  ghost atom cutoff = 6.3
  binsize = 3.15, bins = 9 9 33
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair chgnet/gpu, perpetual
      attributes: full, newton on
      pair build: full/bin
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 20000
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 6.512 | 6.512 | 6.512 Mbytes
   Step          Temp          PotEng         TotEng         Press          Volume        c_msd[4]   
     20000   1480.9672     -5265.483      -4971.6379      1074.1698      68737.846      80.319031    
     20010   1474.5485     -5264.172      -4971.6005      1165.4912      68739.028      80.428916    
     20020   1471.0253     -5263.3579     -4971.4854      1238.893       68742.748      80.559208    
     20030   1460.2047     -5260.9882     -4971.2626      1216.8702      68749.016      80.706526    
     20040   1460.966      -5260.7834     -4970.9069      1036.9299      68757.407      80.864124    
     20050   1471.3545     -5262.3446     -4970.4068      752.16432      68767.188      81.02438     
     20060   1475.0605     -5262.4493     -4969.7762      465.81856      68777.597      81.181707    
     20070   1486.0044     -5263.8801     -4969.0356      138.18003      68787.916      81.332179    
     20080   1496.0204     -5265.0348     -4968.2029     -104.88728      68797.54       81.473443    
     20090   1501.3521     -5265.2043     -4967.3146     -169.99685      68806.32       81.606982    
     20100   1497.5879     -5263.5337     -4966.3908     -7.475344       68814.52       81.737334    
     20110   1481.4556     -5259.364      -4965.422       311.36262      68822.524      81.86922     
     20120   1470.3175     -5256.0916     -4964.3595      592.70558      68830.654      82.005696    
     20130   1478.3208     -5256.4856     -4963.1656      659.77738      68838.974      82.147956    
     20140   1499.3822     -5259.3497     -4961.8508      661.56419      68847.271      82.295537    
     20150   1515.7667     -5261.2471     -4960.4972      664.1872       68855.491      82.447818    
     20160   1524.4989     -5261.6737     -4959.1913      662.33275      68863.925      82.605045    
     20170   1535.428      -5262.6497     -4957.9988      607.588        68872.912      82.768817    
     20180   1541.5753     -5262.8463     -4956.9757      540.52097      68882.577      82.941668    
