LAMMPS (2 Aug 2023)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading restart file ...
  restart file = 2 Aug 2023, LAMMPS = 2 Aug 2023
  restoring atom style full from restart
  orthogonal box = (-0.38706367 -0.34859865 -23.970409) to (20.724042 20.685577 84.981345)
  1 by 1 by 1 MPI processor grid
  pair style chgnet/gpu stores no restart info
  1536 atoms
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     0 = max # of 1-2 neighbors
     0 = max # of 1-3 neighbors
     0 = max # of 1-4 neighbors
     1 = max # of special neighbors
  special bonds CPU = 0.003 seconds
  read_restart CPU = 0.090 seconds
Resetting peratom fix info from restart file:
  fix style: STORE/ATOM, fix ID: msd_COMPUTE_STORE
All restart file peratom fix info was re-assigned
Neighbor list info ...
  update: every = 1 steps, delay = 10 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6.3
  ghost atom cutoff = 6.3
  binsize = 3.15, bins = 7 7 35
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair chgnet/gpu, perpetual
      attributes: full, newton on
      pair build: full/bin
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 20000
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 6.575 | 6.575 | 6.575 Mbytes
   Step          Temp          PotEng         TotEng         Press          Volume        c_msd[4]   
     20000   1521.5156     -5661.2355     -5359.345      -7767.3979      48380.541      223.43501    
     20010   1539.1879     -5664.8119     -5359.415      -7909.2131      48380.82       223.68597    
     20020   1530.81       -5663.3328     -5359.5981     -7978.3258      48381.535      223.94995    
     20030   1522.457      -5661.9719     -5359.8947     -7872.4922      48382.571      224.22609    
     20040   1502.8253     -5658.4475     -5360.2654     -7566.4492      48384.128      224.51772    
     20050   1477.7748     -5653.8809     -5360.6692     -7574.9553      48386.607      224.83235    
     20060   1494.3746     -5657.5583     -5361.053      -8285.794       48390.147      225.17377    
     20070   1491.5888     -5657.3848     -5361.4322     -8563.5529      48394.184      225.55336    
     20080   1468.9612     -5653.2554     -5361.7924     -7969.4214      48398.408      225.93147    
     20090   1485.4759     -5656.8523     -5362.1126     -7680.9501      48403.227      226.2828     
     20100   1510.0068     -5662.0437     -5362.4367     -8105.3833      48408.791      226.60421    
     20110   1508.2261     -5662.0876     -5362.834      -8545.996       48414.977      226.92359    
     20120   1533.685      -5667.6713     -5363.3662     -8757.8788      48421.625      227.25681    
     20130   1529.7472     -5667.6295     -5364.1058     -8388.7348      48428.811      227.61621    
     20140   1511.6594     -5665.0386     -5365.1037     -7921.0344      48436.844      228.01344    
     20150   1505.1144     -5664.9514     -5366.3152     -7580.5597      48445.77       228.44255    
     20160   1489.0971     -5663.1932     -5367.735      -7426.7874      48455.337      228.89099    
     20170   1488.0344     -5664.5522     -5369.3049     -7738.6825      48465.412      229.33694    
     20180   1507.0424     -5670.0707     -5371.0519     -8507.6537      48476.053      229.75793    
     20190   1497.0082     -5669.9484     -5372.9205     -8701.5076      48487.167      230.16188    
