LAMMPS (2 Aug 2023)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading restart file ...
  restart file = 2 Aug 2023, LAMMPS = 2 Aug 2023
  restoring atom style full from restart
  orthogonal box = (-0.38706367 -0.34859865 -23.970409) to (20.724042 20.685577 84.981345)
  1 by 1 by 1 MPI processor grid
  pair style chgnet/gpu stores no restart info
  1536 atoms
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     0 = max # of 1-2 neighbors
     0 = max # of 1-3 neighbors
     0 = max # of 1-4 neighbors
     1 = max # of special neighbors
  special bonds CPU = 0.003 seconds
  read_restart CPU = 0.089 seconds
Resetting peratom fix info from restart file:
  fix style: STORE/ATOM, fix ID: msd_COMPUTE_STORE
All restart file peratom fix info was re-assigned
Neighbor list info ...
  update: every = 1 steps, delay = 10 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6.3
  ghost atom cutoff = 6.3
  binsize = 3.15, bins = 7 7 35
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair chgnet/gpu, perpetual
      attributes: full, newton on
      pair build: full/bin
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 20000
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 6.575 | 6.575 | 6.575 Mbytes
   Step          Temp          PotEng         TotEng         Press          Volume        c_msd[4]   
     20000   1521.5156     -5661.2355     -5359.345      -7767.3952      48380.541      223.43501    
     20010   1539.1854     -5664.8119     -5359.4155     -7909.2321      48380.82       223.68597    
     20020   1530.7907     -5663.3331     -5359.6023     -7978.4167      48381.535      223.94994    
     20030   1522.3955     -5661.973      -5359.9079     -7872.8653      48382.571      224.22608    
     20040   1502.6865     -5658.4515     -5360.297      -7567.3088      48384.128      224.51769    
     20050   1477.5169     -5653.89       -5360.7295     -7576.4906      48386.605      224.83228    
     20060   1493.9391     -5657.5737     -5361.1548     -8288.2669      48390.144      225.1736     
     20070   1490.928      -5657.4148     -5361.5933     -8567.7753      48394.176      225.55302    
     20080   1467.9946     -5653.3041     -5362.0329     -7976.0361      48398.393      225.93087    
     20090   1484.0925     -5656.9186     -5362.4534     -7689.8842      48403.199      226.28178    
     20100   1508.1342     -5662.1451     -5362.9097     -8117.6239      48408.744      226.60258    
     20110   1505.7118     -5662.2275     -5363.4728     -8561.4446      48414.901      226.92106    
     20120   1530.3155     -5667.8459     -5364.2094     -8777.567       48421.509      227.25308    
     20130   1525.5412     -5667.887      -5365.1977     -8417.2319      48428.64       227.61086    
     20140   1506.3768     -5665.366      -5366.4792     -7957.0553      48436.597      228.00593    
     20150   1498.7933     -5665.3733     -5367.9912     -7629.4735      48445.419      228.43227    
     20160   1481.9227     -5663.74       -5369.7053     -7484.9838      48454.846      228.87713    
     20170   1479.8554     -5665.1481     -5371.5236     -7798.3032      48464.737      229.31806    
     20180   1498.8643     -5670.8134     -5373.4172     -8571.7026      48475.146      229.73283    
     20190   1488.7615     -5670.7255     -5375.3339     -8766.3784      48485.978      230.1296     
     20200   1491.5561     -5673.1113     -5377.1652     -8770.6253      48497.179      230.54113    
     20210   1465.069      -5669.4547     -5378.764      -8401.0435      48508.522      230.95942    
     20220   1445.7238     -5666.8993     -5380.047      -8217.9342      48519.651      231.4119     
     20230   1467.9792     -5672.3383     -5381.0702     -8469.018       48530.36       231.89836    
     20240   1454.0818     -5670.3563     -5381.8457     -8859.5344      48540.946      232.35139    
     20250   1441.5387     -5668.4491     -5382.4272     -9363.9416      48551.668      232.73914    
     20260   1458.3534     -5672.1885     -5382.8303     -10022.478      48562.244      233.10227    
     20270   1442.0763     -5669.2207     -5383.0921     -10081.248      48572.201      233.44521    
     20280   1429.1548     -5666.8264     -5383.2616     -9669.8558      48581.469      233.75899    
     20290   1418.2012     -5664.6713     -5383.2798     -9237.3666      48590.118      234.07823    
     20300   1421.8503     -5665.2759     -5383.1604     -8919.3439      48598.059      234.39282    
     20310   1448.8233     -5670.3655     -5382.8982     -8770.3081      48605.38       234.70199    
     20320   1448.5051     -5670.0015     -5382.5973     -8162.2608      48612.148      235.03511    
     20330   1439.2635     -5667.839      -5382.2685     -7908.684       48618.707      235.37897    
     20340   1443.2227     -5668.2327     -5381.8766     -8170.4133      48625.571      235.71834    
     20350   1437.4685     -5666.6667     -5381.4524     -8259.3777      48633.27       236.05505    
     20360   1455.4708     -5669.7568     -5380.9706     -8827.1528      48641.994      236.4146     
     20370   1473.3125     -5672.8074     -5380.4811     -9268.0187      48651.113      236.80832    
     20380   1451.0441     -5667.9412     -5380.0332     -8997.1333      48659.974      237.21171    
     20390   1448.7598     -5667.0454     -5379.5907     -8842.7946      48668.684      237.60194    
     20400   1438.8188     -5664.6031     -5379.1209     -8667.4964      48677.448      237.96842    
     20410   1440.0477     -5664.3384     -5378.6123     -8747.8641      48686.457      238.31433    
     20420   1442.3094     -5664.2179     -5378.043      -8895.3361      48695.832      238.64093    
     20430   1459.1222     -5666.9714     -5377.4607     -9300.5091      48705.59       238.95403    
     20440   1445.3832     -5663.6459     -5376.8611     -8997.6749      48715.673      239.23656    
     20450   1462.59       -5666.4749     -5376.276      -8740.1902      48726.132      239.48144    
     20460   1443.9819     -5662.1829     -5375.6762     -8282.0566      48736.979      239.74923    
     20470   1454.1271     -5663.6298     -5375.1101     -8643.996       48748.434      240.07123    
     20480   1457.5719     -5663.7323     -5374.5292     -9025.9889      48760.151      240.41518    
     20490   1466.4735     -5664.9485     -5373.9791     -9244.2305      48771.858      240.78279    
