LAMMPS (2 Aug 2023)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading restart file ...
  restart file = 2 Aug 2023, LAMMPS = 2 Aug 2023
  restoring atom style full from restart
  orthogonal box = (-0.73569318 -0.82717062 -9.2097329) to (24.671166 24.762643 81.01615)
  1 by 1 by 1 MPI processor grid
  pair style chgnet/gpu stores no restart info
  1536 atoms
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     0 = max # of 1-2 neighbors
     0 = max # of 1-3 neighbors
     0 = max # of 1-4 neighbors
     1 = max # of special neighbors
  special bonds CPU = 0.002 seconds
  read_restart CPU = 0.225 seconds
Resetting peratom fix info from restart file:
  fix style: STORE/ATOM, fix ID: msd_COMPUTE_STORE
All restart file peratom fix info was re-assigned
Neighbor list info ...
  update: every = 1 steps, delay = 10 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6.3
  ghost atom cutoff = 6.3
  binsize = 3.15, bins = 9 9 29
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair chgnet/gpu, perpetual
      attributes: full, newton on
      pair build: full/bin
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 20000
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 6.519 | 6.519 | 6.519 Mbytes
   Step          Temp          PotEng         TotEng         Press          Volume        c_msd[4]   
     20000   1512.4261     -5388.1069     -5088.0199      2618.093       58660.97       49.242492    
     20010   1521.4921     -5389.9369     -5088.0511      2461.3767      58661.128      49.35739     
     20020   1515.629      -5388.8818     -5088.1593      2514.39        58661.523      49.445333    
     20030   1508.6928     -5387.6917     -5088.3454      2721.8932      58662.173      49.52342     
     20040   1491.7165     -5384.5382     -5088.5603      2996.1989      58663.36       49.610465    
     20050   1485.3219     -5383.4868     -5088.7777      3220.6116      58665.355      49.704667    
     20060   1506.0186     -5387.8125     -5088.9968      3240.4014      58667.992      49.794594    
     20070   1508.875      -5388.657      -5089.2746      3225.7335      58671.113      49.885655    
     20080   1490.8334     -5385.4281     -5089.6254      3223.2407      58674.95       49.98439     
     20090   1470.6606     -5381.8132     -5090.0131      2996.3857      58679.904      50.085623    
     20100   1459.7247     -5379.9943     -5090.364       2629.3378      58686.092      50.193242    
     20110   1455.9034     -5379.5317     -5090.6596      2198.4249      58693.034      50.311912    
     20120   1441.0424     -5376.7778     -5090.8544      2047.7736      58700.14       50.439843    
     20130   1448.3679     -5378.3196     -5090.9427      2018.4606      58707.009      50.574475    
     20140   1458.5954     -5380.3052     -5090.899       2126.0812      58713.459      50.722585    
     20150   1456.6679     -5379.7782     -5090.7544      2439.9664      58719.644      50.888823    
     20160   1448.8627     -5377.9438     -5090.4687      2770.0492      58725.827      51.064534    
     20170   1474.9926     -5382.6877     -5090.0281      2627.3292      58732.258      51.240417    
     20180   1483.1834     -5383.7494     -5089.4646      2702.3216      58739.322      51.413757    
     20190   1466.9004     -5379.8602     -5088.8062      2894.6826      58747.49       51.58293     
     20200   1455.6313     -5376.8207     -5088.0026      2898.3383      58756.779      51.740823    
     20210   1460.0528     -5376.7024     -5087.007       2602.5106      58766.771      51.894447    
     20220   1483.0543     -5380.0763     -5085.8171      2175.545       58777          52.054103    
     20230   1532.1643     -5388.5365     -5084.5332      1702.7479      58787.025      52.219605    
     20240   1543.6528     -5389.5927     -5083.3098      1638.2516      58796.369      52.380008    
     20250   1553.8672     -5390.6356     -5082.3261      1497.2139      58804.819      52.531242    
     20260   1542.9924     -5387.7649     -5081.6131      1454.8671      58812.407      52.671525    
     20270   1526.3138     -5383.9995     -5081.157       1611.3306      58819.055      52.795383    
     20280   1521.2143     -5382.7511     -5080.9204      1827.6917      58824.658      52.906635    
     20290   1507.3123     -5379.9467     -5080.8743      2125.634       58829.244      53.01378     
     20300   1488.496      -5376.3457     -5081.0068      2474.5392      58833.179      53.118272    
     20310   1488.0223     -5376.4874     -5081.2425      2608.8395      58837.176      53.229062    
     20320   1480.6613     -5375.361      -5081.5766      2714.5929      58841.669      53.356725    
     20330   1466.5894     -5372.981      -5081.9886      2837.554       58846.855      53.495712    
     20340   1460.0194     -5372.153      -5082.4642      2712.4333      58852.639      53.636177    
     20350   1456.4928     -5371.9592     -5082.9702      2572.2972      58858.729      53.773429    
     20360   1462.9525     -5373.7775     -5083.5067      2379.9992      58864.941      53.901797    
     20370   1485.6848     -5378.9176     -5084.1365      2213.0384      58871.187      54.007745    
     20380   1491.4072     -5380.8201     -5084.9035      2301.0868      58877.647      54.112981    
     20390   1488.2097     -5381.1676     -5085.8855      2512.4456      58884.707      54.228289    
     20400   1484.0063     -5381.5071     -5087.059       2664.2599      58892.926      54.342284    
     20410   1478.359      -5381.7385     -5088.4109      2711.3487      58902.708      54.461622    
     20420   1474.6725     -5382.4834     -5089.8873      2532.2815      58913.93       54.586729    
     20430   1480.769      -5385.278      -5091.4722      2275.457       58926.235      54.716965    
     20440   1466.1639     -5384.0219     -5093.1139      2278.492       58939.302      54.862178    
     20450   1458.7478     -5384.142      -5094.7055      2341.7678      58952.993      55.013085    
     20460   1454.2105     -5384.718      -5096.1818      2212.3535      58967.17       55.158425    
     20470   1465.6496     -5388.3384     -5097.5325      2036.8724      58981.492      55.299642    
     20480   1464.8285     -5389.3975     -5098.7545      1747.5747      58995.524      55.43788     
     20490   1466.8739     -5390.9187     -5099.8699      1415.1475      59008.881      55.573487    
     20500   1469.9504     -5392.5542     -5100.895       1129.9456      59021.397      55.709108    
     20510   1463.6065     -5392.2477     -5101.8472      1095.9707      59033.086      55.839672    
     20520   1458.4288     -5392.1008     -5102.7277      1171.306       59043.947      55.966608    
     20530   1456.6896     -5392.5762     -5103.5481      1095.0864      59053.708      56.093915    
     20540   1442.838      -5390.5774     -5104.2977      1059.0503      59062.066      56.214631    
     20550   1450.3859     -5392.7845     -5105.0072      695.99372      59069.124      56.331827    
     20560   1440.0235     -5391.3988     -5105.6775      576.19947      59074.714      56.448789    
     20570   1419.7889     -5387.9978     -5106.2914      701.44417      59078.713      56.561325    
     20580   1420.3496     -5388.6409     -5106.8232      658.38108      59081.139      56.677576    
     20590   1419.9005     -5389.0129     -5107.2843      620.29805      59081.96       56.804415    
     20600   1403.6742     -5386.1836     -5107.6745      757.88076      59081.161      56.927271    
     20610   1396.496      -5385.0315     -5107.9467      837.38002      59078.928      57.026367    
     20620   1429.5536     -5391.8064     -5108.1625      589.33558      59075.289      57.099496    
     20630   1430.6175     -5392.2209     -5108.366       541.45648      59070.071      57.148253    
     20640   1415.303      -5389.3975     -5108.5811      808.51507      59063.382      57.173871    
     20650   1402.2737     -5387.0021     -5108.7709      968.38859      59055.259      57.194014    
     20660   1401.0576     -5386.9021     -5108.9122      1151.5457      59045.454      57.213898    
     20670   1387.0619     -5384.176      -5108.9631      1581.6249      59033.972      57.233185    
     20680   1401.7444     -5387.0427     -5108.9166      1732.3751      59021.33       57.261859    
     20690   1412.8303     -5389.1045     -5108.7787      1676.7551      59007.777      57.294243    
     20700   1433.0747     -5393.0024     -5108.6599      1396.0428      58992.846      57.318217    
     20710   1436.5551     -5393.6122     -5108.5791      1405.1568      58975.817      57.333586    
     20720   1438.1911     -5393.948      -5108.5903      1483.5935      58956.41       57.340254    
     20730   1432.8209     -5392.9772     -5108.685       1504.5371      58934.328      57.330451    
     20740   1457.6972     -5398.1558     -5108.9278      1303.9661      58908.998      57.30118     
     20750   1425.4454     -5392.1382     -5109.3094      1559.4867      58880.1        57.263496    
     20760   1416.2466     -5390.8176     -5109.814       1710.8887      58847.718      57.223436    
     20770   1414.6088     -5391.0743     -5110.3957      1765.5155      58811.939      57.173428    
     20780   1410.0916     -5390.8282     -5111.0459      1876.0864      58773.186      57.108263    
     20790   1421.8993     -5393.8989     -5111.7737      2000.8707      58732.518      57.029533    
     20800   1421.2103     -5394.6097     -5112.6213      2270.07        58691.131      56.95246     
     20810   1425.7283     -5396.5269     -5113.6419      2349.1444      58649.673      56.891723    
     20820   1434.7922     -5399.5137     -5114.8304      2136.3915      58608.398      56.827224    
     20830   1437.7425     -5401.5476     -5116.2789      1937.0982      58567.381      56.753868    
     20840   1415.9577     -5398.8827     -5117.9364      1945.4868      58526.856      56.680465    
     20850   1383.4958     -5394.1428     -5119.6374      2118.4735      58487.43       56.611657    
     20860   1368.3645     -5392.7234     -5121.2203      2081.13        58449.489      56.551046    
     20870   1367.878      -5394.0337     -5122.6271      1785.036       58412.777      56.497066    
     20880   1360.4806     -5393.7517     -5123.8129      1586.0648      58376.901      56.432533    
     20890   1357.6789     -5394.1417     -5124.7588      1452.6297      58341.585      56.351741    
     20900   1370.8723     -5397.512      -5125.5113      1115.7223      58306.165      56.258974    
     20910   1393.2848     -5402.6023     -5126.1546      796.63984      58269.606      56.163555    
     20920   1393.8291     -5403.297      -5126.7413      956.76939      58231.163      56.065053    
     20930   1370.639      -5399.2046     -5127.2502      1491.4665      58191.007      55.954032    
     20940   1368.9182     -5399.254      -5127.6411      1793.3581      58150.061      55.821607    
     20950   1367.5783     -5399.2668     -5127.9197      1934.7629      58109.178      55.674162    
     20960   1360.277      -5397.9976     -5128.0991      2048.9768      58068.8        55.522934    
     20970   1371.5394     -5400.3245     -5128.1914      2029.716       58029.099      55.377665    
     20980   1379.6547     -5401.972      -5128.2288      2031.0352      57990.129      55.251482    
     20990   1388.8846     -5403.832      -5128.2574      2037.7104      57951.977      55.150948    
     21000   1396.1738     -5405.3269     -5128.306       2177.5817      57914.828      55.071573    
     21010   1383.382      -5402.866      -5128.3832      2476.9936      57879.144      54.997628    
     21020   1395.2126     -5405.3236     -5128.4935      2521.5919      57845.363      54.913661    
     21030   1402.0996     -5406.8547     -5128.6581      2622.1426      57813.2        54.819329    
     21040   1407.2299     -5408.1295     -5128.915       2836.2867      57782.219      54.724353    
     21050   1418.6467     -5410.7732     -5129.2934      2862.5019      57752.335      54.641712    
     21060   1413.9814     -5410.3795     -5129.8253      2848.8702      57723.68       54.592862    
     21070   1388.8201     -5406.0447     -5130.4829      2939.9151      57696.479      54.586182    
     21080   1371.5117     -5403.3164     -5131.1888      3139.5661      57670.729      54.608789    
     21090   1363.8254     -5402.5096     -5131.9071      3364.6939      57646.294      54.644774    
     21100   1353.4138     -5401.118      -5132.5814      3599.3149      57623.22       54.668831    
     21110   1370.3681     -5405.1134     -5133.2127      3436.4972      57601.614      54.672758    
     21120   1365.8389     -5404.86       -5133.858       3269.327       57581.178      54.667527    
     21130   1366.3158     -5405.614      -5134.5174      3058.6776      57561.53       54.657285    
     21140   1365.9737     -5406.1974     -5135.1686      2946.3544      57542.482      54.649008    
     21150   1369.3543     -5407.5344     -5135.8349      2823.1925      57524.028      54.653793    
     21160   1376.1949     -5409.5903     -5136.5336      2746.3073      57506.334      54.672058    
     21170   1366.6672     -5408.4507     -5137.2843      2718.854       57489.455      54.704482    
     21180   1348.2406     -5405.5551     -5138.0448      2779.6041      57473.238      54.758781    
     21190   1351.8638     -5407.0221     -5138.793       2765.1911      57457.586      54.829776    
     21200   1349.8966     -5407.3389     -5139.5001      2675.4996      57442.472      54.898551    
     21210   1362.1826     -5410.4839     -5140.2073      2558.1605      57427.85       54.96024     
     21220   1374.8318     -5413.7296     -5140.9433      2234.9742      57413.61       55.02759     
     21230   1375.2555     -5414.6404     -5141.77        2034.4112      57399.409      55.102123    
     21240   1353.3495     -5411.1782     -5142.6543      2275.6129      57384.985      55.177801    
     21250   1339.9916     -5409.4043     -5143.5308      2553.058       57370.49       55.24642     
     21260   1343.6286     -5410.9453     -5144.3502      2645.7152      57356.12       55.292514    
     21270   1374.708      -5417.9323     -5145.1705      2549.1797      57341.868      55.307615    
     21280   1384.4996     -5420.7579     -5146.0534      2645.1828      57327.716      55.306249    
     21290   1365.7233     -5417.9769     -5146.9979      3017.0134      57314.054      55.304674    
     21300   1352.5555     -5416.3019     -5147.9355      3411.9506      57301.69       55.319812    
     21310   1323.7542     -5411.4082     -5148.7564      3793.8193      57291.4        55.366745    
     21320   1321.3146     -5411.5569     -5149.3892      3674.4624      57283.927      55.449446    
     21330   1344.1459     -5416.5597     -5149.8619      3206.9906      57279.209      55.545071    
     21340   1348.8027     -5417.8502     -5150.2284      2740.4611      57276.469      55.634041    
     21350   1335.1866     -5415.4471     -5150.527       2560.6128      57274.957      55.711272    
     21360   1318.1025     -5412.2468     -5150.7164      2509.5593      57274.243      55.781086    
     21370   1327.122      -5414.139      -5150.819       2319.5764      57274.084      55.852172    
     21380   1320.0884     -5412.7738     -5150.8494      2397.4869      57274.038      55.935162    
     21390   1331.5757     -5415.0656     -5150.8619      2245.2281      57273.832      56.031152    
     21400   1331.8878     -5415.119      -5150.8534      2276.2659      57273.149      56.138528    
     21410   1309.1774     -5410.5941     -5150.8346      2585.6128      57271.702      56.249352    
     21420   1314.7223     -5411.6136     -5150.7539      2675.007       57269.486      56.354691    
     21430   1336.6525     -5415.8459     -5150.6349      2600.2593      57266.466      56.449236    
     21440   1356.5442     -5419.7102     -5150.5524      2571.5633      57262.573      56.547288    
     21450   1361.4052     -5420.6946     -5150.5723      2756.7071      57257.766      56.652031    
     21460   1346.3876     -5417.8469     -5150.7043      3021.5337      57252.314      56.753657    
     21470   1339.1456     -5416.6212     -5150.9155      3107.3617      57246.624      56.844005    
     21480   1331.7948     -5415.4307     -5151.1835      2998.4554      57240.969      56.91924     
     21490   1313.7065     -5412.1318     -5151.4737      2871.1165      57235.497      56.993654    
     21500   1312.4099     -5412.1567     -5151.7558      2568.1457      57230.288      57.076487    
     21510   1331.8692     -5416.2971     -5152.0352      2194.1596      57225.343      57.165282    
     21520   1347.7363     -5419.7688     -5152.3586      1970.7396      57220.613      57.251738    
     21530   1361.9984     -5423.0588     -5152.8189      1708.1227      57215.951      57.323654    
     21540   1371.7059     -5425.6315     -5153.4654      1579.9544      57211.058      57.373936    
     21550   1361.863      -5424.5435     -5154.3303      1809.3485      57205.938      57.411708    
     21560   1349.5543     -5423.1552     -5155.3842      2175.9012      57200.89       57.453449    
     21570   1337.7252     -5421.9851     -5156.5613      2421.7643      57196.082      57.490903    
     21580   1346.5885     -5425.0056     -5157.8232      2488.467       57191.698      57.509889    
     21590   1361.4003     -5429.3383     -5159.2169      2448.4519      57187.919      57.5176      
     21600   1328.3857     -5424.2322     -5160.6614      2785.7269      57184.773      57.537671    
     21610   1330.1075     -5425.9841     -5162.0717      2609.8011      57182.482      57.592722    
     21620   1331.2457     -5427.5435     -5163.4052      2454.743       57180.833      57.678746    
     21630   1330.9332     -5428.7494     -5164.6732      2279.5747      57179.342      57.781649    
     21640   1297.2023     -5423.2083     -5165.8247      2580.8626      57177.761      57.901926    
     21650   1284.9197     -5421.7474     -5166.801       2978.0658      57176.324      58.032849    
     21660   1282.5415     -5422.0503     -5167.5757      3334.2298      57175.191      58.169053    
     21670   1286.3724     -5423.4368     -5168.2021      3281.0168      57174.261      58.307124    
     21680   1299.7191     -5426.6052     -5168.7223      2907.9679      57173.271      58.446132    
     21690   1303.8232     -5427.8928     -5169.1956      2534.7576      57171.981      58.580402    
     21700   1304.9731     -5428.5842     -5169.6589      2418.7723      57170.121      58.698346    
     21710   1300.0163     -5428.0518     -5170.1099      2437.1908      57167.466      58.794494    
     21720   1297.1651     -5427.9382     -5170.5621      2567.1281      57164.048      58.876209    
     21730   1295.112      -5427.9752     -5171.0064      2709.3895      57160.102      58.947302    
     21740   1303.9622     -5430.1787     -5171.4539      2795.5707      57155.86       58.999909    
     21750   1314.3672     -5432.7305     -5171.9412      2735.268       57151.522      59.035616    
     21760   1301.3882     -5430.6918     -5172.4777      2676.788       57147.252      59.066298    
     21770   1285.0068     -5428.0137     -5173.0499      2516.133       57143.317      59.093806    
     21780   1264.2531     -5424.4354     -5173.5895      2346.3857      57139.735      59.119521    
     21790   1254.55       -5422.9797     -5174.059       2357.1954      57136.321      59.148216    
     21800   1243.4671     -5421.1344     -5174.4127      2362.8233      57133.04       59.178545    
     21810   1267.7266     -5426.1855     -5174.6504      2102.2587      57129.919      59.200472    
     21820   1293.4413     -5431.4751     -5174.8378      1848.3732      57126.768      59.209704    
     21830   1288.3975     -5430.6958     -5175.0593      2009.576       57123.425      59.211595    
     21840   1261.4941     -5425.5959     -5175.2974      2376.5205      57119.909      59.208925    
     21850   1257.2429     -5424.9617     -5175.5067      2336.8197      57116.238      59.207492    
     21860   1253.2885     -5424.3164     -5175.646       2101.9984      57112.152      59.218467    
     21870   1249.3707     -5423.6049     -5175.7118      2037.3607      57107.177      59.244861    
     21880   1239.924      -5421.7035     -5175.6848      2034.8844      57101.142      59.280222    
     21890   1243.4337     -5422.2623     -5175.5473      1929.1067      57094.02       59.32084     
     21900   1264.941      -5426.2764     -5175.2939      1743.5088      57085.618      59.364041    
     21910   1269.7428     -5426.9117     -5174.9766      1713.9049      57075.951      59.413536    
     21920   1249.6045     -5422.537      -5174.5976      1890.9125      57065.401      59.46529     
     21930   1236.5097     -5419.4425     -5174.1013      2133.5673      57054.264      59.507835    
     21940   1253.4931     -5422.1488     -5173.4378      2356.3101      57042.575      59.546677    
     21950   1276.9978     -5425.975      -5172.6003      2479.0459      57030.442      59.597314    
     21960   1291.713      -5427.951      -5171.6567      2633.948       57018.073      59.663871    
     21970   1312.2502     -5431.0569     -5170.6877      2481.5865      57005.613      59.727862    
     21980   1304.1541     -5428.5267     -5169.7639      2559.2294      56992.857      59.778397    
     21990   1288.6063     -5424.5988     -5168.9208      2898.7234      56979.615      59.821656    
     22000   1303.2761     -5426.6975     -5168.1089      2888.2264      56966.018      59.863892    
     22010   1317.5574     -5428.79       -5167.3678      2869.6302      56952.323      59.903286    
     22020   1304.8513     -5425.6549     -5166.7537      3003.5266      56938.947      59.938513    
     22030   1299.3332     -5424.0919     -5166.2856      2927.9611      56926.394      59.96651     
     22040   1290.3953     -5421.9639     -5165.9309      2643.1623      56914.856      59.991908    
     22050   1295.5459     -5422.7531     -5165.6982      2303.5701      56904.048      60.009848    
     22060   1286.7253     -5420.8876     -5165.5829      2336.2906      56893.345      60.019527    
     22070   1280.2        -5419.5945     -5165.5845      2528.4861      56882.36       60.025188    
     22080   1293.2233     -5422.3052     -5165.7112      2543.3464      56871.04       60.027031    
     22090   1308.247      -5425.5941     -5166.0192      2480.49        56859.429      60.033708    
     22100   1309.882      -5426.4979     -5166.5986      2488.025       56847.603      60.053486    
     22110   1307.9329     -5427.0381     -5167.5255      2516.0133      56835.573      60.098227    
     22120   1299.0469     -5426.5312     -5168.7817      2475.2338      56823.24       60.167634    
     22130   1310.089      -5430.3333     -5170.3928      2108.3819      56810.448      60.247069    
     22140   1296.3624     -5429.5302     -5172.3133      1839.7322      56796.908      60.316294    
     22150   1265.1065     -5425.344      -5174.3287      1882.5011      56782.456      60.369396    
     22160   1251.5408     -5424.5189     -5176.1953      1976.0237      56767.098      60.410732    
     22170   1271.9185     -5430.2051     -5177.8382      1938.1871      56750.809      60.439543    
     22180   1285.9515     -5434.4487     -5179.2975      2062.4525      56733.585      60.460263    
     22190   1282.9986     -5435.1665     -5180.6012      2291.5193      56715.771      60.485947    
     22200   1303.8673     -5440.5018     -5181.7959      2254.6144      56697.964      60.525147    
     22210   1309.4187     -5442.7983     -5182.9909      2227.7394      56680.685      60.573741    
     22220   1302.5331     -5442.6599     -5184.2187      2198.0839      56664.235      60.627486    
     22230   1292.238      -5441.8762     -5185.4777      2136.2712      56648.604      60.681799    
     22240   1281.9384     -5441.0944     -5186.7394      2059.8566      56633.629      60.719493    
     22250   1275.5548     -5441.1053     -5188.017       2271.0873      56619.19       60.741686    
     22260   1240.0754     -5435.2826     -5189.2339      2955.5537      56605.41       60.771172    
     22270   1222.2563     -5432.8462     -5190.333       3392.1014      56592.809      60.814252    
     22280   1235.2261     -5436.4076     -5191.321       3151.8686      56581.627      60.86763     
