LAMMPS (2 Aug 2023)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading restart file ...
  restart file = 2 Aug 2023, LAMMPS = 2 Aug 2023
  restoring atom style full from restart
  orthogonal box = (-0.33623157 -0.341427 -13.879934) to (25.471202 25.476397 89.284846)
  1 by 1 by 1 MPI processor grid
  pair style chgnet/gpu stores no restart info
  1536 atoms
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     0 = max # of 1-2 neighbors
     0 = max # of 1-3 neighbors
     0 = max # of 1-4 neighbors
     1 = max # of special neighbors
  special bonds CPU = 0.000 seconds
  read_restart CPU = 0.003 seconds
Resetting peratom fix info from restart file:
  fix style: STORE/ATOM, fix ID: msd_COMPUTE_STORE
All restart file peratom fix info was re-assigned
Neighbor list info ...
  update: every = 1 steps, delay = 10 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6.3
  ghost atom cutoff = 6.3
  binsize = 3.15, bins = 9 9 33
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair chgnet/gpu, perpetual
      attributes: full, newton on
      pair build: full/bin
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 20000
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 6.512 | 6.512 | 6.512 Mbytes
   Step          Temp          PotEng         TotEng         Press          Volume        c_msd[4]   
     20000   1480.9672     -5265.4834     -4971.6383      1074.1725      68737.846      80.319031    
     20010   1474.549      -5264.1727     -4971.6011      1165.4878      68739.028      80.428916    
     20020   1471.0288     -5263.3586     -4971.4855      1238.9018      68742.748      80.559208    
     20030   1460.2163     -5260.9878     -4971.26        1216.9188      68749.016      80.706526    
     20040   1460.9926     -5260.7831     -4970.9012      1037.0259      68757.407      80.864126    
     20050   1471.4055     -5262.3431     -4970.3952      752.37314      68767.188      81.024386    
     20060   1475.147      -5262.4475     -4969.7572      466.16554      68777.598      81.181721    
     20070   1486.1399     -5263.8768     -4969.0054      138.73871      68787.918      81.332206    
     20080   1496.2186     -5265.0297     -4968.1585     -104.04039      68797.544      81.473494    
     20090   1501.6262     -5265.1952     -4967.2511     -168.75991      68806.328      81.607069    
     20100   1497.9464     -5263.5209     -4966.3068     -5.7425838      68814.532      81.737478    
     20110   1481.9057     -5259.3446     -4965.3133      313.71244      68822.544      81.869447    
     20120   1470.8669     -5256.0648     -4964.2238      595.56753      68830.685      82.00604     
     20130   1478.9715     -5256.4541     -4963.005       663.23395      68839.021      82.148456    
     20140   1500.117      -5259.3094     -4961.6648      665.5889       68847.34       82.29624     
     20150   1516.5462     -5261.1973     -4960.2928      668.75514      68855.586      82.448776    
     20160   1525.2938     -5261.6158     -4958.9757      666.95574      68864.054      82.606315    
     20170   1536.1976     -5262.5845     -4957.7809      612.21042      68873.083      82.770459    
     20180   1542.2706     -5262.7701     -4956.7616      545.10623      68882.797      82.943745    
     20190   1549.2087     -5263.34       -4955.9548      528.46213      68893.182      83.127137    
     20200   1552.7743     -5263.4795     -4955.3868      582.07319      68904.166      83.318571    
     20210   1536.8644     -5259.9807     -4955.0448      795.26146      68915.809      83.514707    
     20220   1528.3117     -5258.1229     -4954.884       988.84773      68928.374      83.712709    
     20230   1536.2049     -5259.6676     -4954.8626      1089.2271      68942.087      83.912327    
     20240   1545.6319     -5261.6755     -4955           1200.3471      68957.119      84.115445    
     20250   1535.3726     -5259.9507     -4955.3108      1468.1043      68973.742      84.325011    
     20260   1514.0179     -5256.1465     -4955.7437      1795.075       68992.458      84.545175    
     20270   1503.0861     -5254.4648     -4956.231       1951.015       69013.794      84.779791    
     20280   1514.4252     -5257.2107     -4956.727       1815.9134      69038.043      85.032337    
     20290   1535.8115     -5261.9971     -4957.2701      1546.1284      69065.039      85.303943    
     20300   1540.2568     -5263.5212     -4957.9122      1422.9064      69094.493      85.594159    
     20310   1516.2524     -5259.4812     -4958.635       1578.9478      69126.455      85.903624    
     20320   1483.2736     -5253.6244     -4959.3217      1779.5052      69161.309      86.233254    
     20330   1485.7266     -5254.6838     -4959.8944      1695.7012      69199.32       86.581324    
     20340   1506.9539     -5259.3651     -4960.3639      1446.0101      69240.255      86.945814    
     20350   1511.9877     -5260.7812     -4960.7812      1344.9952      69283.604      87.325946    
     20360   1514.2388     -5261.6356     -4961.1889      1241.653       69329.011      87.720206    
     20370   1517.2747     -5262.6288     -4961.5798      1142.5665      69376.189      88.126524    
     20380   1529.7529     -5265.5222     -4961.9973      974.61455      69424.912      88.544691    
     20390   1526.7571     -5265.3962     -4962.4658      875.60062      69475.072      88.976981    
     20400   1506.9138     -5261.9667     -4962.9734      909.48817      69526.759      89.426664    
     20410   1497.9324     -5260.6923     -4963.481       878.98164      69580.243      89.896692    
     20420   1493.2501     -5260.248      -4963.9658      759.33758      69635.685      90.387583    
     20430   1488.5443     -5259.7661     -4964.4176      633.80798      69693.172      90.897586    
     20440   1485.0322     -5259.4889     -4964.8372      499.92011      69752.453      91.421458    
     20450   1475.6845     -5258.0061     -4965.2092      514.72967      69813.02       91.952593    
     20460   1462.5442     -5255.7067     -4965.5169      617.55769      69874.455      92.486916    
     20470   1461.0697     -5255.6213     -4965.7242      661.67568      69936.47       93.023443    
     20480   1476.237      -5258.7532     -4965.8466      560.18119      69998.735      93.561508    
     20490   1480.3828     -5259.6603     -4965.9311      625.39298      70060.956      94.099598    
     20500   1464.903      -5256.6537     -4965.996       879.50817      70123.304      94.639903    
     20510   1461.4246     -5255.9766     -4966.009       1029.1157      70186.182      95.185569    
     20520   1475.4391     -5258.7004     -4965.9522      1037.071       70249.723      95.736357    
     20530   1480.8863     -5259.683      -4965.8539      1007.0683      70313.828      96.290115    
     20540   1469.5866     -5257.3228     -4965.7357      1084.1628      70378.439      96.844795    
     20550   1459.7715     -5255.205      -4965.5654      1097.1321      70443.625      97.39794     
     20560   1478.8243     -5258.7341     -4965.3142      840.08984      70509.315      97.946966    
     20570   1502.9514     -5263.2246     -4965.0175      471.46671      70575.147      98.491844    
     20580   1503.437      -5263.0602     -4964.7567      422.01807      70640.857      99.036135    
     20590   1488.0424     -5259.8064     -4964.5575      586.2175       70706.517      99.584818    
     20600   1482.7186     -5258.5675     -4964.3749      739.77567      70772.244      100.14089    
     20610   1499.6617     -5261.7429     -4964.1886      645.39312      70838.039      100.70506    
     20620   1515.2716     -5264.681      -4964.0294      484.10798      70903.572      101.27588    
     20630   1517.7231     -5265.0948     -4963.9568      337.80685      70968.261      101.84937    
     20640   1510.9273     -5263.7966     -4964.007       245.50725      71031.588      102.42093    
     20650   1492.128      -5260.2367     -4964.1771      266.27413      71093.347      102.9877     
     20660   1466.4424     -5255.3793     -4964.4161      303.50762      71153.742      103.54931    
     20670   1443.5131     -5251.0525     -4964.6388      345.20826      71213.062      104.10652    
     20680   1431.5969     -5248.8105     -4964.7612      235.635        71271.478      104.66156    
     20690   1442.2407     -5250.8906     -4964.7294     -15.419255      71328.836      105.21413    
     20700   1456.7914     -5253.5914     -4964.5431     -244.47526      71384.57       105.75909    
     20710   1449.3121     -5251.7897     -4964.2254     -218.31509      71438.137      106.29046    
     20720   1424.52       -5246.4104     -4963.7652      65.781708      71489.523      106.80685    
     20730   1401.1351     -5241.0806     -4963.0753      401.78084      71539.386      107.31399    
     20740   1398.6058     -5239.5553     -4962.0519      516.76523      71588.482      107.81876    
     20750   1416.569      -5241.7126     -4960.6451      447.96703      71637.24       108.32473    
     20760   1440.0617     -5244.6394     -4958.9105      299.17941      71685.962      108.83478    
     20770   1463.866      -5247.4406     -4956.9886      141.54645      71734.91       109.35136    
     20780   1479.9441     -5248.7051     -4955.063       88.94285       71784.062      109.87416    
     20790   1481.1234     -5247.1688     -4953.2927      228.7657       71833.228      110.40122    
     20800   1468.4532     -5243.1053     -4951.7432      479.44695      71882.186      110.93052    
     20810   1451.5563     -5238.4116     -4950.4021      720.92008      71930.796      111.4602     
     20820   1455.7306     -5238.0271     -4949.1893      720.59603      71978.984      111.98936    
     20830   1471.6949     -5240.0834     -4948.078       551.38179      72026.428      112.51714    
     20840   1470.7856     -5238.9122     -4947.0873      571.70612      72072.556      113.03987    
     20850   1473.9215     -5238.661      -4946.2139      668.19761      72117.167      113.55266    
     20860   1488.2959     -5240.7327     -4945.4334      569.38242      72160.29       114.05312    
     20870   1491.1477     -5240.6415     -4944.7764      627.16965      72201.976      114.54491    
     20880   1492.5343     -5240.3793     -4944.2391      752.78671      72242.578      115.03161    
     20890   1494.9402     -5240.4302     -4943.8126      787.06307      72282.524      115.51512    
     20900   1495.3926     -5240.1852     -4943.4779      841.21445      72322.064      115.99527    
     20910   1493.3721     -5239.545      -4943.2386      836.82673      72361.396      116.47069    
     20920   1503.9255     -5241.4885     -4943.0882      671.56312      72400.693      116.9403     
     20930   1513.535      -5243.3624     -4943.0554      502.94091      72440.047      117.404      
     20940   1511.2232     -5243.005      -4943.1567      428.53722      72479.34       117.86044    
     20950   1513.5418     -5243.7111     -4943.4027      326.17389      72518.364      118.30784    
     20960   1511.4007     -5243.6851     -4943.8015      208.55927      72556.919      118.74796    
     20970   1494.1168     -5240.7986     -4944.3444      178.99381      72595.05       119.18688    
     20980   1480.3294     -5238.6991     -4944.9805      104.78958      72633.073      119.6315     
     20990   1483.5284     -5240.0317     -4945.6784     -109.68132      72671.241      120.08488    
     21000   1493.2508     -5242.7179     -4946.4356     -361.25267      72709.282      120.54189    
     21010   1496.4307     -5244.2051     -4947.2918     -448.07125      72746.617      120.99427    
     21020   1497.7625     -5245.4312     -4948.2536     -520.12601      72782.984      121.43874    
     21030   1508.4254     -5248.6458     -4949.3526     -590.01829      72818.265      121.87465    
     21040   1495.687      -5247.3442     -4950.5785     -439.79604      72852.376      122.30208    
     21050   1470.1874     -5243.5682     -4951.862      -251.73855      72885.479      122.72282    
     21060   1457.1199     -5242.2198     -4953.1064     -188.80834      72917.709      123.13902    
     21070   1455.1176     -5242.9603     -4954.2442     -271.04305      72949.038      123.55227    
     21080   1464.8634     -5245.9307     -4955.2808     -478.47792      72979.267      123.96009    
