LAMMPS (2 Aug 2023)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading restart file ...
  restart file = 2 Aug 2023, LAMMPS = 2 Aug 2023
  restoring atom style full from restart
  orthogonal box = (-0.73569318 -0.82717062 -9.2097329) to (24.671166 24.762643 81.01615)
  1 by 1 by 1 MPI processor grid
  pair style chgnet/gpu stores no restart info
  1536 atoms
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     0 = max # of 1-2 neighbors
     0 = max # of 1-3 neighbors
     0 = max # of 1-4 neighbors
     1 = max # of special neighbors
  special bonds CPU = 0.014 seconds
  read_restart CPU = 0.019 seconds
Resetting peratom fix info from restart file:
  fix style: STORE/ATOM, fix ID: msd_COMPUTE_STORE
All restart file peratom fix info was re-assigned
Neighbor list info ...
  update: every = 1 steps, delay = 10 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6.3
  ghost atom cutoff = 6.3
  binsize = 3.15, bins = 9 9 29
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair chgnet/gpu, perpetual
      attributes: full, newton on
      pair build: full/bin
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 20000
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 6.519 | 6.519 | 6.519 Mbytes
   Step          Temp          PotEng         TotEng         Press          Volume        c_msd[4]   
     20000   1512.4261     -5388.1073     -5088.0203      2618.0912      58660.97       49.242492    
     20010   1521.4942     -5389.9365     -5088.0503      2461.3866      58661.128      49.35739     
     20020   1515.6445     -5388.8818     -5088.1563      2514.4537      58661.523      49.445333    
     20030   1508.7424     -5387.6917     -5088.3355      2722.1174      58662.173      49.523423    
     20040   1491.8288     -5384.536      -5088.5358      2996.7182      58663.361      49.610472    
     20050   1485.5334     -5383.4824     -5088.7313      3221.6634      58665.356      49.704688    
     20060   1506.3796     -5387.803      -5088.9157      3242.2503      58667.995      49.794641    
     20070   1509.4412     -5388.639      -5089.1443      3228.7591      58671.121      49.88575     
     20080   1491.663      -5385.3973     -5089.43        3227.919       58674.965      49.984566    
     20090   1471.8256     -5381.7627     -5089.7314      3003.0802      58679.932      50.085927    
     20100   1461.3173     -5379.9214     -5089.9751      2638.5147      58686.141      50.193746    
     20110   1458.0043     -5379.4233     -5090.1344      2210.8179      58693.113      50.31271     
     20120   1443.7869     -5376.627      -5090.159       2064.2406      58700.264      50.44105     
     20130   1451.9124     -5378.1152     -5090.035       2040.8924      58707.195      50.576256    
     20140   1463.1911     -5380.0397     -5089.7216      2154.9647      58713.732      50.725167    
     20150   1462.4174     -5379.401      -5089.2364      2478.8187      58720.035      50.892481    
     20160   1456.2973     -5377.4843     -5088.534       2817.8017      58726.378      51.069614    
     20170   1484.5399     -5382.1432     -5087.5892      2684.5353      58733.02       51.247366    
     20180   1494.8943     -5383.0327     -5086.4243      2774.9312      58740.363      51.423186    
     20190   1480.7054     -5378.8953     -5085.1021      2989.0077      58748.89       51.595465    
     20200   1472.0573     -5375.6887     -5083.6115      3004.483       58758.635      51.757127    
     20210   1478.0792     -5375.2163     -5081.9442      2728.3734      58769.19       51.91544     
     20220   1503.3256     -5378.4518     -5080.1705      2311.6134      58780.11       52.080632    
     20230   1553.8243     -5386.7234     -5078.4224      1841.3693      58790.962      52.252479    
     20240   1566.3391     -5387.6946     -5076.9105      1783.5601      58801.273      52.420107    
     20250   1575.3046     -5388.364      -5075.801       1656.3089      58810.839      52.579472    
     20260   1563.9867     -5385.3922     -5075.0748      1617.5509      58819.691      52.728286    
     20270   1545.9122     -5381.4148     -5074.6837      1788.0454      58827.74       52.861198    
     20280   1541.5165     -5380.4194     -5074.5605      2006.3808      58834.889      52.982094    
     20290   1522.3485     -5376.6914     -5074.6357      2318.7505      58841.188      53.099142    
     20300   1503.3912     -5373.1578     -5074.8635      2653.6233      58847.06       53.214377    
     20310   1503.9644     -5373.5867     -5075.1786      2762.9555      58853.222      53.33919     
     20320   1493.4801     -5371.8864     -5075.5585      2888.8326      58860.03       53.483358    
     20330   1477.6461     -5369.1533     -5075.9672      3009.7975      58867.65       53.639818    
     20340   1474.1321     -5368.8743     -5076.3853      2850.3536      58875.999      53.796244    
