LAMMPS (2 Aug 2023)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading restart file ...
  restart file = 2 Aug 2023, LAMMPS = 2 Aug 2023
  restoring atom style full from restart
  orthogonal box = (-1.043091 -0.71039117 -9.0393714) to (23.779066 23.446366 77.247295)
  1 by 1 by 1 MPI processor grid
  pair style chgnet/gpu stores no restart info
  1536 atoms
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     0 = max # of 1-2 neighbors
     0 = max # of 1-3 neighbors
     0 = max # of 1-4 neighbors
     1 = max # of special neighbors
  special bonds CPU = 0.001 seconds
  read_restart CPU = 0.092 seconds
Resetting peratom fix info from restart file:
  fix style: STORE/ATOM, fix ID: msd_COMPUTE_STORE
All restart file peratom fix info was re-assigned
Neighbor list info ...
  update: every = 1 steps, delay = 10 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6.3
  ghost atom cutoff = 6.3
  binsize = 3.15, bins = 8 8 28
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair chgnet/gpu, perpetual
      attributes: full, newton on
      pair build: full/bin
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 20000
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 6.547 | 6.547 | 6.547 Mbytes
   Step          Temp          PotEng         TotEng         Press          Volume        c_msd[4]   
     20000   1497.4781     -5523.0941     -5225.973       3591.3102      51739.452      56.877471    
     20010   1507.3627     -5525.0548     -5225.9725      3626.0342      51738.892      57.035414    
     20020   1515.32       -5526.6552     -5225.994       3460.3144      51737.549      57.189233    
     20030   1520.7108     -5527.8186     -5226.0878      3265.8375      51735.531      57.322894    
     20040   1507.2201     -5525.295      -5226.241       3290.8702      51732.687      57.418711    
     20050   1511.0931     -5526.2747     -5226.4521      3198.1493      51729.167      57.496711    
     20060   1512.744      -5526.8734     -5226.7233      3080.3851      51725.095      57.570148    
     20070   1488.8058     -5522.4423     -5227.0419      3142.2469      51720.494      57.636334    
     20080   1482.7641     -5521.5575     -5227.3559      3071.4512      51715.401      57.695701    
     20090   1488.4481     -5522.9883     -5227.6589      3074.7865      51709.821      57.751441    
     20100   1493.761      -5524.3451     -5227.9615      3223.097       51704.013      57.798233    
     20110   1486.8034     -5523.2955     -5228.2924      3473.6258      51698.045      57.857486    
     20120   1466.089      -5519.4781     -5228.5851      3690.2399      51691.932      57.964499    
     20130   1470.4691     -5520.5988     -5228.8366      3469.4073      51685.601      58.093614    
     20140   1473.23       -5521.3539     -5229.044       3272.9932      51678.736      58.228521    
     20150   1481.9551     -5523.252      -5229.2108      3094.9641      51671.087      58.380295    
     20160   1479.0024     -5522.7806     -5229.3254      3015.5357      51662.437      58.54688     
     20170   1494.4862     -5525.9692     -5229.4418      2878.0247      51652.35       58.708665    
     20180   1483.1471     -5523.8152     -5229.5376      3236.067       51640.735      58.844393    
     20190   1485.4072     -5524.3682     -5229.6421      3562.5787      51627.95       58.945142    
     20200   1513.6916     -5530.0518     -5229.7137      3478.1585      51614.457      59.015525    
     20210   1510.0297     -5529.4717     -5229.8602      3598.4996      51600.41       59.086542    
     20220   1515.766      -5530.8563     -5230.1066      3485.1539      51585.861      59.172482    
     20230   1522.5634     -5532.5823     -5230.4839      3280.9207      51570.528      59.262872    
     20240   1520.5551     -5532.7361     -5231.0362      3163.8886      51554.034      59.344255    
     20250   1507.3598     -5530.8281     -5231.7464      3372.8258      51536.502      59.406682    
     20260   1477.5952     -5525.6957     -5232.5196      3942.2013      51518.543      59.436873    
     20270   1488.291      -5528.6477     -5233.3495      4172.3266      51500.99       59.443291    
     20280   1483.0426     -5528.4415     -5234.1846      4600.9158      51484.31       59.450892    
     20290   1488.3146     -5530.3707     -5235.0678      4804.4428      51468.794      59.455075    
     20300   1466.405      -5526.8818     -5235.9261      4921.7549      51454.473      59.445135    
     20310   1465.9608     -5527.6296     -5236.762       4540.914       51440.912      59.434279    
     20320   1452.0854     -5525.6239     -5237.5094      4220.9799      51427.475      59.434139    
     20330   1479.2512     -5531.714      -5238.2094      3920.0343      51413.942      59.43691     
     20340   1487.7633     -5534.0457     -5238.8521      3889.8021      51400.507      59.43588     
     20350   1497.3615     -5536.6179     -5239.52        3754.7342      51387.557      59.439432    
     20360   1507.0001     -5539.2305     -5240.2201      3567.5587      51375.291      59.463641    
     20370   1483.2405     -5535.2769     -5240.9807      3734.8898      51363.831      59.502911    
     20380   1497.1901     -5538.8309     -5241.767       3504.1533      51353.548      59.545583    
     20390   1497.0027     -5539.6146     -5242.5878      3291.5452      51344.649      59.576436    
     20400   1485.9594     -5538.2919     -5243.4562      3269.4332      51336.926      59.591939    
     20410   1461.7572     -5534.3467     -5244.3131      3658.8934      51329.844      59.604618    
     20420   1463.2322     -5535.4299     -5245.1037      3788.5328      51323.177      59.626327    
     20430   1461.437      -5535.7771     -5245.8071      3632.0956      51317.017      59.667121    
     20440   1460.9536     -5536.3022     -5246.4281      3167.2866      51311.34       59.738651    
     20450   1473.6149     -5539.3704     -5246.9841      2720.6445      51305.71       59.840093    
     20460   1476.1269     -5540.3881     -5247.5033      2712.2072      51299.494      59.946911    
     20470   1474.8037     -5540.6217     -5247.9995      2880.7116      51292.413      60.04487     
     20480   1448.991      -5535.9551     -5248.4545      3320.3825      51284.546      60.126228    
     20490   1435.685      -5533.656      -5248.7955      3443.5619      51276.152      60.192685    
     20500   1437.8222     -5534.2764     -5248.9919      3045.8743      51267.228      60.253683    
     20510   1418.7704     -5530.5308     -5249.0264      3053.4079      51257.074      60.3224      
     20520   1398.7032     -5526.3552     -5248.8325      3430.2406      51245.326      60.391742    
     20530   1416.7864     -5529.4574     -5248.3467      3543.8433      51232.319      60.459101    
     20540   1440.2495     -5533.3279     -5247.5617      3454.5586      51218.24       60.530279    
     20550   1452.2591     -5534.6733     -5246.5243      3500.6812      51203.121      60.607519    
     20560   1438.4314     -5530.6406     -5245.2352      3671.1484      51187.334      60.683504    
     20570   1451.6371     -5531.7279     -5243.7023      3361.6041      51171.318      60.754527    
     20580   1447.5439     -5529.16       -5241.9466      3043.2009      51154.994      60.817773    
     20590   1461.3524     -5530.0459     -5240.0927      2913.1437      51138.143      60.862039    
     20600   1462.5339     -5528.4111     -5238.2235      3326.0665      51120.575      60.90216     
     20610   1456.657      -5525.4954     -5236.4737      3938.578       51102.438      60.9534      
     20620   1465.4815     -5525.6624     -5234.8898      4305.4768      51084.277      61.02217     
     20630   1477.7848     -5526.7412     -5233.5275      4548.1386      51066.774      61.104782    
     20640   1513.1376     -5532.6566     -5232.4284      4421.066       51050.393      61.198752    
     20650   1517.0786     -5532.6467     -5231.6366      4444.5891      51034.926      61.298257    
     20660   1516.5009     -5532.0352     -5231.1397      4437.9573      51019.768      61.393967    
     20670   1493.885      -5527.2524     -5230.8443      4517.2127      51004.446      61.487884    
     20680   1467.6785     -5521.8582     -5230.6497      4492.2348      50988.712      61.563538    
     20690   1488.3708     -5525.77       -5230.4559      3894.5488      50972.493      61.607123    
     20700   1503.5009     -5528.6536     -5230.3375      3532.6434      50955.617      61.639203    
     20710   1481.5775     -5524.2466     -5230.2804      3931.2219      50937.989      61.665634    
     20720   1468.6555     -5521.6318     -5230.2296      4393.5129      50920.34       61.688969    
     20730   1484.0013     -5524.5938     -5230.1466      4191.2977      50903.276      61.723026    
     20740   1536.5687     -5535.0289     -5230.1517      3616.951       50886.67       61.759615    
     20750   1530.8124     -5534.0284     -5230.2933      3981.5599      50870.556      61.780122    
     20760   1529.8124     -5534.1943     -5230.6576      4318.0815      50855.194      61.777091    
     20770   1527.4095     -5534.2749     -5231.215       4361.0633      50840.446      61.777493    
     20780   1535.6313     -5536.6487     -5231.9574      4301.3808      50826.197      61.821057    
     20790   1531.2354     -5536.7527     -5232.9337      4500.1157      50812.665      61.912934    
     20800   1492.8549     -5530.2609     -5234.0571      4851.0557      50799.895      62.013731    
     20810   1485.4261     -5529.9833     -5235.2535      4751.9043      50787.839      62.099042    
     20820   1464.7419     -5527.0312     -5236.4055      4697.7077      50776.57       62.167886    
     20830   1458.7749     -5526.9309     -5237.4891      4675.9958      50766.558      62.246257    
     20840   1479.6979     -5532.1025     -5238.5093      4605.5231      50758.245      62.337353    
     20850   1481.4927     -5533.4414     -5239.492       4963.7987      50751.845      62.422327    
     20860   1504.5147     -5538.9869     -5240.4697      5050.4648      50747.635      62.509447    
     20870   1489.693      -5537.0303     -5241.4538      5343.8134      50745.76       62.611878    
     20880   1495.6995     -5539.2502     -5242.482       5113.0517      50746.304      62.71247     
     20890   1498.0827     -5540.7462     -5243.5051      4768.2149      50749.203      62.819181    
     20900   1506.0516     -5543.3698     -5244.5475      4355.7163      50754.167      62.964414    
     20910   1503.2719     -5543.8986     -5245.6279      4216.7093      50760.643      63.150351    
