LAMMPS (2 Aug 2023)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (93.342894 23.335724 46.671447)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  4096 atoms
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     0 = max # of 1-2 neighbors
     0 = max # of 1-3 neighbors
     0 = max # of 1-4 neighbors
     1 = max # of special neighbors
  special bonds CPU = 0.002 seconds
  read_data CPU = 0.042 seconds
2048 atoms in group gSolid
2048 atoms in group gLiquid
Neighbor list info ...
  update: every = 1 steps, delay = 10 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6.3
  ghost atom cutoff = 6.3
  binsize = 3.15, bins = 30 8 15
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair chgnet/gpu, perpetual
      attributes: full, newton on
      pair build: full/bin
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 7.102 | 7.102 | 7.102 Mbytes
   Step          Temp          PotEng         TotEng         Press          Volume        c_msd[4]   
      1280   297.65602     -15348.695     -15191.14       102.37925      127035.16      6.7783036    
      1290   300.68796     -15350.615     -15191.455      95.580862      127009.82      6.7711444    
      1300   302.41012     -15351.85      -15191.778      101.89659      126989.22      6.7640741    
      1310   301.81559     -15351.886     -15192.129      110.65568      126973.11      6.7571681    
      1320   299.35511     -15350.949     -15192.494      126.49996      126961.39      6.7506924    
      1330   297.37976     -15350.261     -15192.852      123.84009      126954.07      6.7451351    
      1340   298.38985     -15351.119     -15193.175      56.435741      126950.57      6.7408645    
      1350   302.03577     -15353.359     -15193.486     -30.435194      126948.88      6.737648     
      1360   305.34398     -15355.441     -15193.817     -116.71787      126946.44      6.7348877    
      1370   306.35254     -15356.365     -15194.207     -175.34769      126941.03      6.7318676    
      1380   305.42195     -15356.321     -15194.655     -210.75754      126931.36      6.7280079    
      1390   303.36782     -15355.737     -15195.159     -233.28374      126916.77      6.723039     
      1400   300.9447      -15354.989     -15195.693     -254.00502      126897.01      6.7168737    
      1410   298.85547     -15354.422     -15196.232     -273.84297      126871.96      6.7093914    
      1420   297.53301     -15354.232     -15196.742     -297.8954       126841.52      6.7004918    
      1430   296.99871     -15354.438     -15197.23      -311.78423      126805.53      6.6901562    
      1440   297.24862     -15355.024     -15197.685     -323.85444      126764         6.6785399    
      1450   297.77993     -15355.726     -15198.105     -323.81012      126717.07      6.6658782    
      1460   297.23718     -15355.844     -15198.51      -292.18947      126665.25      6.6523791    
      1470   295.1465      -15355.11      -15198.883     -220.90318      126609.85      6.6383503    
      1480   292.83975     -15354.202     -15199.196     -142.84357      126553.01      6.6242529    
      1490   291.90635     -15353.944     -15199.432     -67.546814      126496.96      6.6104419    
      1500   292.39706     -15354.37      -15199.598      3.6158428      126443.72      6.5972269    
      1510   293.63358     -15355.1       -15199.673      48.324573      126394.92      6.5848709    
      1520   295.08507     -15355.882     -15199.687      72.063813      126351.38      6.5735711    
      1530   296.10019     -15356.392     -15199.66       104.27336      126313.41      6.5636497    
      1540   297.02163     -15356.803     -15199.583      129.49857      126281.29      6.5556667    
      1550   298.87686     -15357.662     -15199.461      135.08878      126255.24      6.5502352    
      1560   301.7008      -15359.025     -15199.329      118.22441      126234.89      6.5477929    
      1570   304.00065     -15360.137     -15199.223      82.073874      126219.29      6.548507     
      1580   304.30489     -15360.213     -15199.138      72.266047      126207.23      6.5523485    
      1590   302.17249     -15359.047     -15199.101      87.687108      126198.12      6.5592247    
      1600   298.29828     -15356.985     -15199.09       124.38568      126192.12      6.5690443    
      1610   294.29862     -15354.832     -15199.054      154.05699      126189.92      6.581835     
      1620   292.0389      -15353.546     -15198.964      164.90644      126192.01      6.5976938    
      1630   292.25303     -15353.493     -15198.798      139.39851      126198.29      6.6166311    
      1640   294.33613     -15354.346     -15198.548      104.02173      126207.83      6.6384047    
      1650   296.94897     -15355.417     -15198.236      46.987349      126219.37      6.662547     
      1660   298.44619     -15355.866     -15197.893      7.2638878      126231.35      6.6882629    
      1670   298.24314     -15355.399     -15197.533     -3.3820993      126242.66      6.7146172    
      1680   297.18593     -15354.457     -15197.15       8.6591171      126253.01      6.7408011    
      1690   296.47401     -15353.684     -15196.754      28.596775      126262.79      6.7662637    
      1700   297.59559     -15353.84      -15196.316      25.63022       126272.55      6.7906362    
      1710   300.19467     -15354.768     -15195.868      4.1786619      126282.24      6.8135439    
      1720   302.32752     -15355.442     -15195.414     -32.931664      126291.24      6.8346254    
      1730   303.40176     -15355.575     -15194.978     -58.995588      126298.69      6.8535746    
      1740   304.19219     -15355.604     -15194.588     -80.446928      126303.96      6.8703222    
      1750   305.36983     -15355.875     -15194.237     -118.04138      126306.57      6.8849253    
      1760   307.10121     -15356.507     -15193.952     -163.68852      126305.74      6.8973547    
      1770   308.99174     -15357.295     -15193.739     -198.63107      126300.56      6.9075453    
      1780   310.36928     -15357.907     -15193.622     -206.29713      126290.41      6.9156743    
      1790   311.13099     -15358.303     -15193.615     -187.8153       126275.46      6.9222832    
      1800   311.53112     -15358.631     -15193.731     -159.14405      126256.53      6.928028     
      1810   311.17296     -15358.686     -15193.975     -128.17692      126234.65      6.9335968    
      1820   309.61695     -15358.219     -15194.332     -115.4321       126210.8       6.9397362    
      1830   307.65439     -15357.643     -15194.795     -96.293735      126185.55      6.9470485    
      1840   305.77145     -15357.169     -15195.318     -97.294512      126159.36      6.955904     
      1850   303.6831      -15356.65      -15195.905     -113.26885      126132.34      6.9662104    
      1860   301.69213     -15356.209     -15196.517     -131.89211      126104.16      6.9773094    
      1870   300.41926     -15356.156     -15197.138     -149.99101      126074.35      6.9882999    
      1880   300.0774      -15356.591     -15197.754     -175.46725      126042.51      6.9984019    
      1890   300.53534     -15357.443     -15198.364     -174.59349      126008.19      7.0070649    
      1900   301.01329     -15358.307     -15198.974     -159.21529      125971.5       7.0142015    
      1910   300.65898     -15358.74      -15199.595     -137.72522      125933.02      7.0200351    
      1920   299.59891     -15358.791     -15200.207     -110.35433      125893.44      7.0249257    
      1930   298.60534     -15358.862     -15200.804     -98.509223      125853.49      7.0293123    
      1940   297.81386     -15359.012     -15201.373     -90.274199      125813.55      7.0335608    
      1950   296.88154     -15359.06      -15201.914     -78.207867      125773.88      7.0379234    
      1960   295.99906     -15359.1       -15202.421     -75.866385      125734.72      7.04244      
      1970   295.65352     -15359.37      -15202.875     -61.634123      125696.16      7.0469539    
      1980   295.7323      -15359.823     -15203.286     -43.414839      125658.54      7.0514581    
      1990   295.9714      -15360.31      -15203.646     -20.163302      125622.21      7.0561097    
      2000   296.47019     -15360.896     -15203.969     -11.0181        125587.68      7.0612486    
      2010   297.06752     -15361.494     -15204.25       8.8729822      125555.16      7.0672334    
      2020   297.36962     -15361.912     -15204.508      45.135464      125525.06      7.0743832    
      2030   297.77319     -15362.35      -15204.732      54.072967      125498.04      7.0828669    
      2040   299.1639      -15363.297     -15204.943      39.947182      125474.19      7.0924471    
      2050   300.97059     -15364.457     -15205.147      20.880361      125452.98      7.1026122    
      2060   301.42844     -15364.911     -15205.359      9.9594458      125433.72      7.112852     
      2070   300.02581     -15364.387     -15205.577      1.1344195      125415.95      7.1229143    
      2080   298.07004     -15363.571     -15205.797      8.3328834      125399.39      7.1328244    
      2090   297.1246      -15363.271     -15205.996      15.805733      125384.14      7.1428596    
      2100   297.65405     -15363.716     -15206.161     -7.698312       125370.21      7.1533322    
      2110   298.53839     -15364.336     -15206.314     -47.353751      125356.9       7.1642301    
      2120   298.43065     -15364.41      -15206.445     -57.494662      125343.22      7.1753141    
      2130   296.66939     -15363.59      -15206.557     -40.318295      125328.89      7.1863522    
      2140   294.25958     -15362.399     -15206.642     -2.2618714      125314.43      7.197153     
      2150   292.89333     -15361.701     -15206.667      23.868393      125300.79      7.207679     
      2160   293.70742     -15362.086     -15206.621      22.860581      125288.57      7.2180223    
      2170   296.47178     -15363.438     -15206.51      -29.315887      125277.53      7.2281453    
      2180   299.30709     -15364.789     -15206.36      -76.784598      125266.4       7.237725     
      2190   300.86367     -15365.458     -15206.205     -123.2135       125253.86      7.2464386    
      2200   301.39265     -15365.59      -15206.057     -133.59769      125238.89      7.2540048    
      2210   300.8947      -15365.185     -15205.915     -147.23001      125221.19      7.260404     
      2220   299.52411     -15364.332     -15205.788     -142.39412      125200.66      7.2656345    
      2230   298.16119     -15363.474     -15205.651     -145.88831      125177.48      7.2697785    
      2240   297.61861     -15363.028     -15205.493     -157.28842      125151.74      7.2729619    
      2250   298.52549     -15363.337     -15205.321     -180.31332      125123.32      7.2753867    
      2260   300.65442     -15364.272     -15205.13      -193.74585      125091.86      7.2773703    
      2270   302.3382      -15364.965     -15204.931     -187.11234      125057.24      7.279299     
      2280   303.25831     -15365.283     -15204.762     -166.22969      125019.8       7.2815547    
      2290   304.08053     -15365.591     -15204.635     -164.02326      124980.13      7.2843587    
      2300   304.35343     -15365.633     -15204.532     -132.2659       124938.62      7.287783     
      2310   303.42209     -15365.099     -15204.491     -107.15971      124896.12      7.2918937    
      2320   301.82565     -15364.238     -15204.476     -83.386775      124853.38      7.2965333    
      2330   300.5488      -15363.569     -15204.483     -71.560327      124811         7.3013656    
      2340   300.14766     -15363.369     -15204.495     -58.322281      124769.38      7.3060568    
      2350   300.81907     -15363.743     -15204.514     -54.68322       124728.7       7.3103943    
      2360   302.41575     -15364.61      -15204.536     -44.256368      124689.11      7.3144002    
      2370   304.029       -15365.521     -15204.592     -22.381488      124650.87      7.3184301    
      2380   304.52192     -15365.876     -15204.686      8.8665875      124614.41      7.3229726    
      2390   303.8715      -15365.674     -15204.828      43.155322      124580.39      7.3284487    
      2400   302.54351     -15365.154     -15205.012      89.276415      124549.67      7.3351035    
      2410   300.86516     -15364.475     -15205.221      119.76006      124523.14      7.3430161    
      2420   299.02249     -15363.717     -15205.438      150.45989      124501.44      7.3519908    
      2430   297.42462     -15363.078     -15205.645      145.63606      124484.96      7.3616583    
      2440   297.12062     -15363.1       -15205.828      102.0289       124473.25      7.3714757    
      2450   297.94675     -15363.686     -15205.976      24.690064      124464.85      7.3808419    
      2460   298.92258     -15364.349     -15206.123     -49.977177      124457.61      7.3891654    
      2470   299.8396      -15364.967     -15206.256     -131.20547      124449.41      7.3960673    
      2480   300.43856     -15365.408     -15206.38      -192.15874      124438.27      7.4014808    
      2490   300.09878     -15365.361     -15206.513     -233.15338      124422.72      7.4056782    
      2500   298.98169     -15364.901     -15206.644     -269.12113      124401.94      7.4090096    
      2510   297.88158     -15364.442     -15206.768     -298.66103      124375.29      7.4116515    
      2520   297.13473     -15364.144     -15206.864     -337.16455      124342.28      7.4136602    
      2530   296.95314     -15364.114     -15206.931     -394.61681      124302.3       7.4149805    
      2540   297.8699      -15364.641     -15206.972     -449.06196      124254.35      7.4153698    
      2550   299.65135     -15365.615     -15207.004     -507.49334      124197.44      7.4144329    
      2560   301.1336      -15366.422     -15207.026     -548.67189      124130.64      7.4117052    
      2570   300.97029     -15366.38      -15207.07      -533.95414      124053.64      7.4068725    
      2580   299.16437     -15365.475     -15207.121     -465.56116      123967.44      7.3999726    
      2590   297.09912     -15364.42      -15207.159     -377.81033      123874.4       7.3914119    
      2600   296.42256     -15364.068     -15207.166     -303.67941      123777.28      7.3817334    
      2610   297.63937     -15364.685     -15207.138     -238.01796      123678.36      7.3714514    
      2620   299.50372     -15365.613     -15207.08      -158.89584      123579.58      7.3610968    
      2630   300.48327     -15366.058     -15207.006     -36.766345      123483.21      7.3513124    
      2640   301.00095     -15366.265     -15206.939      95.745503      123392.23      7.342861     
      2650   302.10172     -15366.781     -15206.873      205.00615      123309.74      7.3364747    
      2660   303.58434     -15367.518     -15206.824      291.42854      123238.03      7.3327297    
      2670   304.57759     -15368.038     -15206.819      364.3112       123178.64      7.332095     
      2680   304.54305     -15368.066     -15206.866      419.42987      123132.63      7.334963     
      2690   303.84253     -15367.789     -15206.959      449.29783      123100.44      7.3415522    
      2700   303.34298     -15367.666     -15207.1        452.81516      123081.96      7.3518695    
      2710   303.02993     -15367.682     -15207.282      430.9382       123076.36      7.3657485    
      2720   301.89866     -15367.293     -15207.492      408.75311      123082.23      7.3828738    
