-4.770524350819678e-10	0.9992187506348863
0.0031249991825162008	0.9999999996864697
0.0007812506681534078	1.0000000010598893
0.000781251077750139	0.999999998744444
0.0007812501640842313	0.9999999984117883
0.000781249057348177	1.0000000024593079
0.0007812507137184797	1.000000001840025
0.0007812493539120928	1.0000000000838956
0.0007812490736240654	0.9968749998654609
0.0007812492166228405	0.9968750005152447
0.0007812504771206516	0.9968749986588922
0.0007812502275968052	0.9968750017880119
0.0007812504756748922	0.9999999978136952
0.000781250492059655	0.9968750019479238
0.003125000087304889	0.9968749976913059
0.0031249986691320028	1.0000000005541048
0.003124999092960294	1.0000000005854313
0.003124999983360233	0.9999999997087052
0.0031249998087278076	1.0000000011882737
0.0031249997784233404	1.0000000000604472
0.0039062506026754755	0.9921874990789188
0.010156249365993722	0.9992187501809612
0.010416666982017885	1.0000000015509791
0.005468750873467944	1.0000000011735195
0.00859375139515874	0.990624999813911
0.010937500968715434	0.9906250025607293
0.008593749138786378	0.9968750018192571
0.010312499563810322	0.9968749997983716
0.008593749485315489	0.9906249991692399
0.010156249279214954	0.9906249997259351
0.012499999527545418	0.9976562491152734
0.010937500512879898	0.991406250514018
0.03408203154045386	0.9976562504875922
0.03457031243993994	0.9968749999351723
0.010937499900125562	0.9910156252040672
0.010937499950975638	0.9841796874376534
0.011458333474782529	0.985644531307895
0.01445312479023079	0.9976562492514454
0.01484374954218318	0.9914062503137678
0.01523437487627711	0.9910156245625551
0.016406250662984203	0.9917968748525077
