LAMMPS (2 Aug 2023)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading restart file ...
  restart file = 2 Aug 2023, LAMMPS = 2 Aug 2023
  restoring atom style full from restart
  orthogonal box = (-0.96561355 -0.92810536 -8.6502923) to (22.50209 22.464582 73.259722)
  1 by 1 by 1 MPI processor grid
  pair style chgnet/gpu stores no restart info
  1536 atoms
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     0 = max # of 1-2 neighbors
     0 = max # of 1-3 neighbors
     0 = max # of 1-4 neighbors
     1 = max # of special neighbors
  special bonds CPU = 0.000 seconds
  read_restart CPU = 0.026 seconds
Resetting peratom fix info from restart file:
  fix style: STORE/ATOM, fix ID: msd_COMPUTE_STORE
All restart file peratom fix info was re-assigned
Neighbor list info ...
  update: every = 1 steps, delay = 10 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6.3
  ghost atom cutoff = 6.3
  binsize = 3.15, bins = 8 8 27
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair chgnet/gpu, perpetual
      attributes: full, newton on
      pair build: full/bin
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 20000
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 6.552 | 6.552 | 6.552 Mbytes
   Step          Temp          PotEng         TotEng         Press          Volume        c_msd[4]   
     20000   1489.388      -5641.9182     -5346.4023      4439.9616      44966.358      56.411627    
     20010   1487.2104     -5641.4348     -5346.351       4458.9449      44966.468      56.609392    
     20020   1520.5877     -5647.9969     -5346.2906      4149.5818      44966.634      56.793892    
     20030   1505.4464     -5644.953      -5346.2509      4181.1595      44966.667      56.997405    
     20040   1496.5389     -5643.2161     -5346.2813      4211.2719      44966.564      57.200744    
     20050   1480.4744     -5640.0355     -5346.2882      4266.6481      44966.337      57.386381    
     20060   1484.5067     -5640.8112     -5346.2638      4172.9471      44965.682      57.563115    
     20070   1477.9749     -5639.4254     -5346.174       4131.5718      44964.332      57.741057    
     20080   1494.618      -5642.6034     -5346.0498      3926.7922      44962.571      57.926828    
     20090   1491.2147     -5641.7604     -5345.882       3935.9556      44960.573      58.126429    
     20100   1521.2978     -5647.571      -5345.7238      3796.8023      44958.305      58.315024    
     20110   1526.0991     -5648.4214     -5345.6215      4390.0972      44955.682      58.481283    
     20120   1508.7936     -5644.9904     -5345.6241      5462.1072      44953.24       58.64789     
     20130   1506.3053     -5644.5817     -5345.7091      5876.7365      44951.655      58.839351    
     20140   1498.9946     -5643.2893     -5345.8673      5894.2749      44951.256      59.046618    
     20150   1494.1317     -5642.5616     -5346.1045      5693.508       44952.376      59.257849    
     20160   1489.4579     -5641.9475     -5346.4177      5400.9536      44954.997      59.455572    
     20170   1472.7651     -5638.9944     -5346.7767      5433.4207      44958.408      59.638013    
     20180   1481.0723     -5641.0499     -5347.184       5227.4425      44962.248      59.833005    
     20190   1496.3053     -5644.5366     -5347.6482      4923.6752      44966.367      60.049963    
     20200   1488.91       -5643.6445     -5348.2235      4810.1652      44970.281      60.262106    
     20210   1476.9483     -5641.9431     -5348.8954      4882.6823      44973.579      60.451034    
     20220   1479.5447     -5643.1945     -5349.6316      4684.796       44976.03       60.614021    
     20230   1512.5173     -5650.585      -5350.4799      4185.8711      44977.523      60.756218    
     20240   1516.5333     -5652.4186     -5351.5167      4157.2339      44978.256      60.900816    
     20250   1507.7647     -5651.9268     -5352.7647      4572.3494      44978.441      61.066435    
     20260   1460.6148     -5643.9199     -5354.113       5307.5324      44978.347      61.252944    
     20270   1441.9771     -5641.5417     -5355.4328      5404.0945      44978.604      61.451508    
     20280   1450.8754     -5644.5062     -5356.6318      4977.4666      44979.66       61.666914    
     20290   1448.5056     -5645.0922     -5357.6879      4523.717       44981.306      61.869622    
     20300   1428.9972     -5642.1515     -5358.618       4438.6847      44983.241      62.064243    
     20310   1457.3048     -5648.543      -5359.3928      4307.8755      44985.274      62.266648    
     20320   1494.5346     -5656.6516     -5360.1145      4317.7943      44987.108      62.457616    
     20330   1482.5806     -5655.0179     -5360.8527      4805.0178      44988.81       62.633974    
